word,ipa,ARPAbet
beittur,p e i h t ʏ r,P EH IH HH T R
beitukóngur,p e iː t ʏ kʰ o u ŋ k ʏ r,P EH IH T K OH UW NG K R
beiða,p e iː ð a,P EH IH DH AE
beiðni,p e i ð n ɪ,P EH IH DH N IH
bekkjarfélagi,p ɛ h c a r f j ɛː l aː j ɪ,P EH HH AE R F Y EH L AE Y IH
bekkjarlalli,p ɛ h c a r l a t l ɪ,P EH HH AE R L AE T L IH
bekkur,p ɛ h k ʏ r,P EH HH K R
bel,p ɛː l,P EH L
belgi,p ɛ l c ɪ,P EH L IH
belgja,p ɛ l c a,P EH L AE
belgjastör,p ɛ l c a s t œː r,P EH L AE S T AE R
belgur,p ɛ l k ʏ r,P EH L K R
belgía,p ɛ l c i j a,P EH L IH Y AE
belja,p ɛ l j a,P EH L Y AE
belti,p ɛ l̥ t ɪ,P EH T IH
beltisdýr,p ɛ l̥ t ɪ s t iː r,P EH T IH S T IH R
beltisstaður,p ɛ l̥ t ɪ s s t aː ð ʏ r,P EH T IH S S T AE DH R
benda,p ɛ n t a,P EH N T AE
bender,p ɛ n d ɛː r,P EH N D EH R
bendill,p ɛ n t ɪ t l,P EH N T IH T L
bending,p ɛ n t i ŋ k,P EH N T IH NG K
bendir,p ɛ n t ɪ r,P EH N T IH R
benedikt,p ɛː n ɛː t ɪ x t,P EH N EH T IH T
benediktína,p ɛː n ɛː t ɪ x t iː n a,P EH N EH T IH T IH N AE
benjamín,p ɛ n j a m iː n,P EH N Y AE M IH N
bensín,p ɛ n s iː n,P EH N S IH N
bensínsala,p ɛ n s i n s aː l a,P EH N S IH N S AE L AE
bensínstöð,p ɛ n s i n s t œː ð,P EH N S IH N S T AE DH
benín,p ɛː n iː n,P EH N IH N
ber,p ɛː r,P EH R
bera,p ɛː r a,P EH R AE
berg,p ɛ r k,P EH R K
bergdís,p ɛ r k t iː s,P EH R K T IH S
bergkvika,p ɛ r k kʰ v ɪː k a,P EH R K K V IH K AE
bergmann,p ɛ r k m a nː,P EH R K M AE N
bergmundur,p ɛ r k m ʏ n t ʏ r,P EH R K M N T R
bergsóley,p ɛ r k s o uː l e iː,P EH R K S OH UW L EH IH
bergþrúður,p ɛ r k θ r uː ð ʏ r,P EH R K TH R UW DH R
berja,p ɛ r j a,P EH R Y AE
berklar,p ɛ r̥ k l a r,P EH K L AE R
berlín,p ɛ r l iː n,P EH R L IH N
bernharður,p ɛ r n h a r ð ʏ r,P EH R N HH AE R DH R
bernharðína,p ɛ r n h a r ð iː n a,P EH R N HH AE R DH IH N AE
bernhöft,p ɛ r n h œ f t,P EH R N HH AE F T
besefi,p ɛː s ɛː v ɪ,P EH S EH V IH
betla,p ɛ h t l a,P EH HH T L AE
betlari,p ɛ h t l aː r ɪ,P EH HH T L AE R IH
beyging,p e iː j i ŋ k,P EH IH Y IH NG K
beygingardæmi,p e iː j i ŋ k a r t a iː m ɪ,P EH IH Y IH NG K AE R T AE IH M IH
beygingarlýsing,p e iː j i ŋ k a r l iː s i ŋ k,P EH IH Y IH NG K AE R L IH S IH NG K
beygja,p e iː j a,P EH IH Y AE
beygla,p e i k l a,P EH IH K L AE
beyki,p e iː c ɪ,P EH IH IH
beykitré,p e iː c ɪ t r j ɛː,P EH IH IH T R Y EH
beð,p ɛː ð,P EH DH
beðja,p ɛ ð j a,P EH DH Y AE
beður,p ɛː ð ʏ r,P EH DH R
biblía,p ɪ p l iː j a,P IH P L IH Y AE
bifa,p ɪː v a,P IH V AE
bifhjól,p ɪ f ç o uː l,P IH F OH UW L
bifhjól,p ɪ v ç o uː l,P IH V OH UW L
bifreið,p ɪ v r e iː ð,P IH V R EH IH DH
bifur,p ɪː v ʏ r,P IH V R
biggi,p ɪ cː ɪ,P IH IH
bik,p ɪː k,P IH K
bika,p ɪː k a,P IH K AE
bikar,p ɪː k a r,P IH K AE R
bikkja,p ɪ h c a,P IH HH AE
bil,p ɪː l,P IH L
bilbugur,p ɪ l p ʏː ɣ ʏ r,P IH L P R
bilun,p ɪː l ʏ n,P IH L N
binda,p ɪ n t a,P IH N T AE
bindi,p ɪ n t ɪ,P IH N T IH
birgir,p ɪ r c ɪ r,P IH R IH R
birgja,p ɪ r c a,P IH R AE
birki,p ɪ r̥ c ɪ,P IH IH
birkitré,p ɪ r̥ c ɪ t r j ɛː,P IH IH T R Y EH
birna,p ɪ r t n a,P IH R T N AE
birta,p ɪ r̥ t a,P IH T AE
biskup,p ɪ s k ʏ p,P IH S K P
biskupsdæmi,p ɪ s k ʏ p s t a iː m ɪ,P IH S K P S T AE IH M IH
biskupskápa,p ɪ s k ʏ p s kʰ a uː p a,P IH S K P S K AE UW P AE
bismút,p ɪ s m uː t,P IH S M UW T
biti,p ɪː t ɪ,P IH T IH
bitur,p ɪː t ʏ r,P IH T R
bið,p ɪː ð,P IH DH
biðill,p ɪː ð ɪ t l,P IH DH IH T L
biðja,p ɪ ð j a,P IH DH Y AE
biðlari,p ɪ ð l aː r ɪ,P IH DH L AE R IH
biðminni,p ɪ ð m ɪ nː ɪ,P IH DH M IH N IH
biðröð,p ɪ ð r œː ð,P IH DH R AE DH
biðstofa,p ɪ ð s t ɔː v a,P IH DH S T AO V AE
biðstöð,p ɪ ð s t œː ð,P IH DH S T AE DH
biðtími,p ɪ ð tʰ iː m ɪ,P IH DH T IH M IH
biðukolla,p ɪː ð ʏ kʰ ɔ t l a,P IH DH K AO T L AE
biðvarsla,p ɪ ð v a r s t l a,P IH DH V AE R S T L AE
bjakk,p j a h k,P Y AE HH K
bjalla,p j a t l a,P Y AE T L AE
bjarga,p j a r k a,P Y AE R K AE
bjargmundur,p j a r k m ʏ n t ʏ r,P Y AE R K M N T R
bjarki,p j a r̥ c ɪ,P Y AE IH
bjarma,p j a r m a,P Y AE R M AE
bjarmi,p j a r m ɪ,P Y AE R M IH
bjarndís,p j a r t n t iː s,P Y AE R T N T IH S
bjarnharður,p j a r t n h a r ð ʏ r,P Y AE R T N HH AE R DH R
bjarnheiður,p j a r t n h e iː ð ʏ r,P Y AE R T N HH EH IH DH R
bjartsýni,p j a r̥ t s iː n ɪ,P Y AE T S IH N IH
bjartsýnn,p j a r̥ t s i t n,P Y AE T S IH T N
bjartur,p j a r̥ t ʏ r,P Y AE T R
bjuggu,p j ʏ ɣ ʏ,P Y
bjálki,p j a u l̥ k ɪ,P Y AE UW K IH
bjáni,p j a uː n ɪ,P Y AE UW N IH
bjó,p j o uː,P Y OH UW
bjór,p j o uː r,P Y OH UW R
bjórvömb,p j o u r v œ m p,P Y OH UW R V AE M P
bjóst,p j o uː s t,P Y OH UW S T
bjóða,p j o uː ð a,P Y OH UW DH AE
bjöggi,p j œ cː ɪ,P Y AE IH
björg,p j œ r k,P Y AE R K
björgmundur,p j œ r k m ʏ n t ʏ r,P Y AE R K M N T R
björgvin,p j œ r k v ɪ n,P Y AE R K V IH N
björk,p j œ r̥ k,P Y AE K
björn,p j œ r t n,P Y AE R T N
björn,p j œ t n,P Y AE T N
björt,p j œ r̥ t,P Y AE T
bjúga,p j uː a,P Y UW AE
bjúgaldin,p j uː ɣ a l t ɪ n,P Y UW AE L T IH N
bjúgstör,p j u ɣ s t œː r,P Y UW S T AE R
bjúgur,p j uː ʏ r,P Y UW R
blak,p l aː k,P L AE K
blakkneskur,p l a h k n ɛ s k ʏ r,P L AE HH K N EH S K R
bland,p l a n t,P L AE N T
blanda,p l a n t a,P L AE N T AE
blautur,p l ø yː t ʏ r,P L T R
blað,p l aː ð,P L AE DH
blaðamaður,p l aː ð a m aː ð ʏ r,P L AE DH AE M AE DH R
blaðra,p l a ð r a,P L AE DH R AE
blaðsíða,p l a ð s iː ð a,P L AE DH S IH DH AE
bleia,p l e iː j a,P L EH IH Y AE
bleikja,p l e iː c a,P L EH IH AE
blek,p l ɛː k,P L EH K
blekbytta,p l ɛː k p ɪ h t a,P L EH K P IH HH T AE
blekking,p l ɛ h k i ŋ k,P L EH HH K IH NG K
blekkja,p l ɛ h c a,P L EH HH AE
blekpenni,p l ɛː k pʰ ɛ nː ɪ,P L EH K P EH N IH
blendingur,p l ɛ n t i ŋ k ʏ r,P L EH N T IH NG K R
blessa,p l ɛ sː a,P L EH S AE
blessun,p l ɛ sː ʏ n,P L EH S N
blettatígur,p l ɛ h t a tʰ iː ɣ ʏ r,P L EH HH T AE T IH R
blettur,p l ɛ h t ʏ r,P L EH HH T R
bleyta,p l e iː t a,P L EH IH T AE
bleyða,p l e iː ð a,P L EH IH DH AE
bleyði,p l e iː ð ɪ,P L EH IH DH IH
bleðill,p l ɛː ð ɪ t l,P L EH DH IH T L
blik,p l ɪː k,P L IH K
blika,p l ɪː k a,P L IH K AE
bliki,p l ɪː c ɪ,P L IH IH
blinda,p l ɪ n t a,P L IH N T AE
blindhæð,p l ɪ n t h a iː ð,P L IH N T HH AE IH DH
blindur,p l ɪ n t ʏ r,P L IH N T R
bliða,p l ɪː ð a,P L IH DH AE
bljúgur,p l j uː ʏ r,P L Y UW R
blogg,p l ɔ kː,P L AO K
blogga,p l ɔ kː a,P L AO K AE
bloggari,p l ɔ kː a r ɪ,P L AO K AE R IH
blokkflauta,p l ɔ h k f l ø yː t a,P L AO HH K F L T AE
blossi,p l ɔ sː ɪ,P L AO S IH
bloti,p l ɔː t ɪ,P L AO T IH
blotna,p l ɔ h t n a,P L AO HH T N AE
blunda,p l ʏ n t a,P L N T AE
blundur,p l ʏ n t ʏ r,P L N T R
blygðun,p l ɪ ɣ ð ʏ n,P L IH DH N
blys,p l ɪː s,P L IH S
blá,p l a uː,P L AE UW
bláber,p l a uː p ɛː r,P L AE UW P EH R
blágreni,p l a uː k r ɛː n ɪ,P L AE UW K R EH N IH
blágresi,p l a uː k r ɛː s ɪ,P L AE UW K R EH S IH
blágrænn,p l a uː k r a i t n,P L AE UW K R AE IH T N
bláhrafn,p l a uː r̥ a p n,P L AE UW AE P N
blálanga,p l a uː l a u ŋ k a,P L AE UW L AE UW NG K AE
blálilja,p l a uː l ɪ l j a,P L AE UW L IH L Y AE
blámaður,p l a uː m aː ð ʏ r,P L AE UW M AE DH R
blána,p l a uː n a,P L AE UW N AE
blár,p l a uː r,P L AE UW R
blása,p l a uː s a,P L AE UW S AE
blástur,p l a u s t ʏ r,P L AE UW S T R
blásveifgras,p l a uː s v e i v k r aː s,P L AE UW S V EH IH V K R AE S
blásýra,p l a uː s iː r a,P L AE UW S IH R AE
blátoppastör,p l a uː tʰ ɔ h p a s t œː r,P L AE UW T AO HH P AE S T AE R
blávingull,p l a uː v i ŋ k ʏ t l,P L AE UW V IH NG K T L
blæja,p l a iː j a,P L AE IH Y AE
blæjuber,p l a iː j ʏ p ɛː r,P L AE IH Y P EH R
blær,p l a i̯ː r,P L AE IH R
blævængur,p l a iː v a i ŋ k ʏ r,P L AE IH V AE IH NG K R
blæðari,p l a iː ð a r ɪ,P L AE IH DH AE R IH
blæðing,p l a iː ð i ŋ k,P L AE IH DH IH NG K
blæösp,p l a iː œ s p,P L AE IH AE S P
blífa,p l iː v a,P L IH V AE
blífur,p l iː v ʏ r,P L IH V R
blístra,p l i s t r a,P L IH S T R AE
blíða,p l iː ð a,P L IH DH AE
blíður,p l iː ð ʏ r,P L IH DH R
blók,p l o uː k,P L OH UW K
blóm,p l o uː m,P L OH UW M
blómavasi,p l o uː m a v aː s ɪ,P L OH UW M AE V AE S IH
blómkál,p l o u m kʰ a uː l,P L OH UW M K AE UW L
blómsef,p l o u m s ɛː v,P L OH UW M S EH V
blómstra,p l o u m s t r a,P L OH UW M S T R AE
blómvöndur,p l o u m v œ n t ʏ r,P L OH UW M V AE N T R
blóraböggull,p l o uː r a p œ kː ʏ t l,P L OH UW R AE P AE K T L
blóð,p l o uː ð,P L OH UW DH
blóðappelsína,p l o uː ð a h pʰ ɛ l s i n a,P L OH UW DH AE HH P EH L S IH N AE
blóðarfi,p l o uː ð a r v ɪ,P L OH UW DH AE R V IH
blóðbað,p l o u ð p aː ð,P L OH UW DH P AE DH
blóðbogi,p l o uː ð p ɔː j ɪ,P L OH UW DH P AO Y IH
blóðflaga,p l o u ð f l aː ɣ a,P L OH UW DH F L AE AE
blóðfruma,p l o u ð f r ʏː m a,P L OH UW DH F R M AE
blóðfrumnamyndun,p l o u ð f r ʏ m n a m ɪ n t ʏ n,P L OH UW DH F R M N AE M IH N T N
blóðfræði,p l o u ð f r a iː ð ɪ,P L OH UW DH F R AE IH DH IH
blóðleysi,p l o u ð l e iː s ɪ,P L OH UW DH L EH IH S IH
blóðmaur,p l o uː ð m ø yː r,P L OH UW DH M R
blóðmura,p l o u ð m ʏː r a,P L OH UW DH M R AE
blóðmör,p l o u ð m œː r,P L OH UW DH M AE R
blóðnasir,p l o u ð n aː s ɪ r,P L OH UW DH N AE S IH R
blóðormur,p l o uː ð ɔ r m ʏ r,P L OH UW DH AO R M R
blóðskömm,p l o u ð s k œ mː,P L OH UW DH S K AE M
blóðsuga,p l o u ð s ʏː ɣ a,P L OH UW DH S AE
blóðvökvi,p l o u ð v œː k v ɪ,P L OH UW DH V AE K V IH
blóðþrýstingur,p l o u ð θ r i s t i ŋ k ʏ r,P L OH UW DH TH R IH S T IH NG K R
blöndal,p l œ n t aː l,P L AE N T AE L
blöðruhálskirtill,p l œ ð r ʏ h a u l s cʰ ɪ r̥ t ɪ t l,P L AE DH R HH AE UW L S IH T IH T L
blöðruselur,p l œ ð r ʏ s ɛː l ʏ r,P L AE DH R S EH L R
blússa,p l u sː a,P L UW S AE
blý,p l iː,P L IH
blýantur,p l iː a n t ʏ r,P L IH AE N T R
blýglans,p l iː k l a n s,P L IH K L AE N S
bogastrengur,p ɔː ɣ a s t r e i ŋ k ʏ r,P AO AE S T R EH IH NG K R
bogga,p ɔ kː a,P AO K AE
bogi,p ɔ iː j ɪ,P AO IH Y IH
bogi,p ɔː j ɪ,P AO Y IH
bogna,p ɔ k n a,P AO K N AE
boli,p ɔː l ɪ,P AO L IH
bolla,p ɔ lː a,P AO L AE
bolla,p ɔ t l a,P AO T L AE
bolli,p ɔ t l ɪ,P AO T L IH
bolludagur,p ɔ lː ʏ t aː ɣ ʏ r,P AO L T AE R
bollur,p ɔ lː ʏ r,P AO L R
bolsi,p ɔ l s ɪ,P AO L S IH
boltaíþrótt,p ɔ l̥ t a iː θ r o u h t,P AO T AE IH TH R OH UW HH T
bolti,p ɔ l̥ t ɪ,P AO T IH
bolur,p ɔː l ʏ r,P AO L R
bor,p ɔː r,P AO R
bora,p ɔː r a,P AO R AE
borg,p ɔ r k,P AO R K
borga,p ɔ r k a,P AO R K AE
borgaralegur,p ɔ r k aː r a l ɛː ɣ ʏ r,P AO R K AE R AE L EH R
borgari,p ɔ r k aː r ɪ,P AO R K AE R IH
borgarstjóri,p ɔ r k a r s t j o uː r ɪ,P AO R K AE R S T Y OH UW R IH
borgundarhólmur,p ɔ r k ʏ n t a r h o u l m ʏ r,P AO R K N T AE R HH OH UW L M R
borð,p ɔ r ð,P AO R DH
borða,p ɔ r ð a,P AO R DH AE
borðhnífur,p ɔ r ð n̥ iː v ʏ r,P AO R DH IH V R
borði,b ɔ r ð ɪ,B AO R DH IH
borðstofa,p ɔ r ð s t ɔː v a,P AO R DH S T AO V AE
borðtennis,p ɔ r ð tʰ ɛ nː ɪ s,P AO R DH T EH N IH S
borðtölva,p ɔ r ð tʰ œ l v a,P AO R DH T AE L V AE
bosnía,p ɔ s t n iː j a,P AO S T N IH Y AE
bossi,p ɔ sː ɪ,P AO S IH
botn,p ɔ h t n,P AO HH T N
botna,p ɔ h t n a,P AO HH T N AE
botnfall,p ɔ h t n f a t l,P AO HH T N F AE T L
botnlangabólga,p ɔ h t n l a u ŋ k a p o u l k a,P AO HH T N L AE UW NG K AE P OH UW L K AE
botnlanganám,p ɔ h t n l a u ŋ k a n a uː m,P AO HH T N L AE UW NG K AE N AE UW M
botnlangaskurður,p ɔ h t n l a u ŋ k a s k ʏ r ð ʏ r,P AO HH T N L AE UW NG K AE S K R DH R
botnlangatota,p ɔ h t n l a u ŋ k a tʰ ɔː t a,P AO HH T N L AE UW NG K AE T AO T AE
botnlangi,p ɔ h t n l a u ŋ c ɪ,P AO HH T N L AE UW NG IH
box,p ɔ x s,P AO S
boð,p ɔː ð,P AO DH
boða,p ɔː ð a,P AO DH AE
boðberi,p ɔ ð p ɛː r ɪ,P AO DH P EH R IH
boðflenna,p ɔ ð f l ɛ nː a,P AO DH F L EH N AE
boðháttur,p ɔː ð h a u h t ʏ r,P AO DH HH AE UW HH T R
boðorð,p ɔː ð ɔ r ð,P AO DH AO R DH
boðskapur,p ɔ ð s k aː p ʏ r,P AO DH S K AE P R
bragfræði,p r a x f r a iː ð ɪ,P R AE F R AE IH DH IH
braggi,p r a cː ɪ,P R AE IH
bragliður,p r a ɣ l ɪː ð ʏ r,P R AE L IH DH R
bragur,p r aː ɣ ʏ r,P R AE R
bragð,p r a ɣ ð,P R AE DH
bragðskyn,p r a ɣ ð s c ɪː n,P R AE DH S IH N
brak,p r aː k,P R AE K
branda,p r a n t a,P R AE N T AE
brandari,p r a n t a r ɪ,P R AE N T AE R IH
brandugla,p r a n t ʏ k l a,P R AE N T K L AE
brandur,p r a n t ʏ r,P R AE N T R
brandönd,p r a n t œ n t,P R AE N T AE N T
bras,p r aː s,P R AE S
brasilía,p r aː s ɪ l iː j a,P R AE S IH L IH Y AE
brass,p r a sː,P R AE S
braut,p r ø yː t,P R T
brautargengi,p r ø yː t a r c e i ɲ c ɪ,P R T AE R EH IH IH
brautarstöð,p r ø yː t a r s t œː ð,P R T AE R S T AE DH
brautryðjandi,p r ø yː t r ɪ ð j a n t ɪ,P R T R IH DH Y AE N T IH
brauð,p r ø yː ð,P R DH
brauðhnífur,p r ø y ð n̥ iː v ʏ r,P R DH IH V R
brauðmoli,p r ø y ð m ɔː l ɪ,P R DH M AO L IH
brauðmylsna,p r ø y ð m ɪ l s t n a,P R DH M IH L S T N AE
brauðrist,p r ø y ð r ɪ s t,P R DH R IH S T
bravó,p r aː v o uː,P R AE V OH UW
bregða,p r ɛ ɣ ð a,P R EH DH AE
breidd,p r e i tː,P R EH IH T
breiddargráða,p r e i tː a r k r a uː ð a,P R EH IH T AE R K R AE UW DH AE
breiddarleit,p r e i tː a r l e iː t,P R EH IH T AE R L EH IH T
breiða,p r e iː ð a,P R EH IH DH AE
breiðnefur,p r e i ð n ɛː v ʏ r,P R EH IH DH N EH V R
breiður,p r e iː ð ʏ r,P R EH IH DH R
breiðþota,p r e i ð θ ɔː t a,P R EH IH DH TH AO T AE
breki,p r ɛː c ɪ,P R EH IH
brekka,p r ɛ h k a,P R EH HH K AE
brekkusnigill,p r ɛ h k ʏ s t n ɪː j ɪ t l,P R EH HH K S T N IH Y IH T L
brekkusóley,p r ɛ h k ʏ s o uː l e iː,P R EH HH K S OH UW L EH IH
brella,p r ɛ t l a,P R EH T L AE
bremsa,p r ɛ m s a,P R EH M S AE
brengla,p r e i ŋ l a,P R EH IH NG L AE
brenna,p r ɛ nː a,P R EH N AE
brenninetla,p r ɛ nː ɪ n ɛ h t l a,P R EH N IH N EH HH T L AE
brennisteinn,p r ɛ nː ɪ s t e i t n,P R EH N IH S T EH IH T N
brennisóley,p r ɛ nː ɪ s o uː l e iː,P R EH N IH S OH UW L EH IH
brennivín,p r ɛ nː ɪ v iː n,P R EH N IH V IH N
brennsla,p r ɛ n s t l a,P R EH N S T L AE
brennuvargur,p r ɛ nː ʏ v a r k ʏ r,P R EH N V AE R K R
breskur,p r ɛ s k ʏ r,P R EH S K R
bresta,p r ɛ s t a,P R EH S T AE
brestur,p r ɛ s t ʏ r,P R EH S T R
breti,p r ɛː t ɪ,P R EH T IH
bretland,p r ɛː t l a n t,P R EH T L AE N T
bretti,p r ɛ h t ɪ,P R EH HH T IH
bretónska,p r ɛː tʰ o u n s k a,P R EH T OH UW N S K AE
breyta,p r e iː t a,P R EH IH T AE
breytilegur,p r e iː t ɪ l ɛː ɣ ʏ r,P R EH IH T IH L EH R
breyting,p r e iː t i ŋ k,P R EH IH T IH NG K
breytni,p r e i h t n ɪ,P R EH IH HH T N IH
briem,p r iː m,P R IH M
brimill,p r ɪː m ɪ t l,P R IH M IH T L
bringa,p r i ŋ k a,P R IH NG K AE
bringubein,p r i ŋ k ʏ p e iː n,P R IH NG K P EH IH N
bringusund,p r i ŋ k ʏ s ʏ n t,P R IH NG K S N T
briskirtill,p r ɪː s cʰ ɪ r̥ t ɪ t l,P R IH S IH T IH T L
brjálæði,p r j a uː l a iː ð ɪ,P R Y AE UW L AE IH DH IH
brjánn,p r j a u t n,P R Y AE UW T N
brjósk,b r j o u s k,B R Y OH UW S K
brjóst,p r j o u s t,P R Y OH UW S T
brjóstamjólk,p r j o u s t a m j o u l̥ k,P R Y OH UW S T AE M Y OH UW K
brjóstbein,p r j o u s t p e iː n,P R Y OH UW S T P EH IH N
brjóstkassi,p r j o u s t kʰ a sː ɪ,P R Y OH UW S T K AE S IH
brjóstsviði,p r j o u s t s v ɪː ð ɪ,P R Y OH UW S T S V IH DH IH
brjóstvasi,p r j o u s t v aː s ɪ,P R Y OH UW S T V AE S IH
brjóta,p r j o uː t a,P R Y OH UW T AE
broddfura,p r ɔ tː f ʏː r a,P R AO T F R AE
broddgöltur,p r ɔ tː k œ l̥ t ʏ r,P R AO T K AE T R
broddkrækill,p r ɔ tː kʰ r a iː c ɪ t l,P R AO T K R AE IH IH T L
broddkúmen,p r ɔ tː kʰ uː m ɛː n,P R AO T K UW M EH N
broddmjólk,p r ɔ tː m j o u l̥ k,P R AO T M Y OH UW K
broddsúla,p r ɔ tː s uː l a,P R AO T S UW L AE
broddur,p r ɔ tː ʏ r,P R AO T R
broddur,p ɾ ɔ tː ʏ ɹ,P DX AO T R
brokk,p r ɔ h k,P R AO HH K
brokka,p r ɔ h k a,P R AO HH K AE
brokkolí,p r ɔ h k ɔ l i,P R AO HH K AO L IH
brons,p r ɔ n s,P R AO N S
bronsöld,p r ɔ n s œ l t,P R AO N S AE L T
bros,p r ɔː s,P R AO S
brot,p r ɔː t,P R AO T
brotna,p r ɔ h t n a,P R AO HH T N AE
brottfall,p r ɔ h t f a t l,P R AO HH T F AE T L
brottför,p r ɔ h t f œː r,P R AO HH T F AE R
brottvísun,p r ɔ h t v iː s ʏ n,P R AO HH T V IH S N
brugg,p r ʏ kː,P R K
bruggari,p r ʏ kː aː r ɪ,P R K AE R IH
brugghús,p r ʏ kː h uː s,P R K HH UW S
bruggun,p r ʏ kː ʏ n,P R K N
brum,p r ʏː m,P R M
bruma,p r ʏː m a,P R M AE
bruna,p r ʏː n a,P R N AE
brunahani,p r ʏː n a h aː n ɪ,P R N AE HH AE N IH
brundur,p r ʏ n t ʏ r,P R N T R
bruni,p r ʏː n ɪ,P R N IH
brunnur,p r ʏ nː ʏ r,P R N R
brussel,p r ʏ sː ɛ l,P R S EH L
bruðl,p r ʏ ð l,P R DH L
brydda,p r ɪ tː a,P R IH T AE
brydding,p r ɪ tː i ŋ k,P R IH T IH NG K
bryggja,p r ɪ cː a,P R IH AE
brynja,p r ɪ n j a,P R IH N Y AE
brynjólfur,p r ɪ n j o u l v ʏ r,P R IH N Y OH UW L V R
brynjólfína,p r ɪ n j o u l v iː n a,P R IH N Y OH UW L V IH N AE
brynjúlfur,p r ɪ n j u l v ʏ r,P R IH N Y UW L V R
bryti,p r ɪː t ɪ,P R IH T IH
bryðja,p r ɪ ð j a,P R IH DH Y AE
brátt,p r a u h t,P R AE UW HH T
bráð,p r a uː ð,P R AE UW DH
bráðna,p r a u ð n a,P R AE UW DH N AE
bráður,p r a uː ð ʏ r,P R AE UW DH R
bræla,p r a iː l a,P R AE IH L AE
bræt,p r a iː t,P R AE IH T
bræða,p r a iː ð a,P R AE IH DH AE
bræði,p r a iː ð ɪ,P R AE IH DH IH
bræðsla,p r a i ð s t l a,P R AE IH DH S T L AE
bréf,p r j ɛː v,P R Y EH V
bréfaklemma,p r j ɛː v a kʰ l ɛ mː a,P R Y EH V AE K L EH M AE
bréfspjald,p r j ɛː v s p j a l t,P R Y EH V S P Y AE L T
brók,p r o uː k,P R OH UW K
bróm,p r o uː m,P R OH UW M
brómber,p r o u m p ɛː r,P R OH UW M P EH R
bróðir,p r o uː ð ɪ r,P R OH UW DH IH R
bróðurdóttir,p r o uː ð ʏ r t o u h t ɪ r,P R OH UW DH R T OH UW HH T IH R
bróðursonur,p r o uː ð ʏ r̥ s ɔː n ʏ r,P R OH UW DH S AO N R
brú,p r uː,P R UW
brúka,b r uː k a,B R UW K AE
brún,p r uː n,P R UW N
brúnn,p r u t n,P R UW T N
brúsi,p r u s ɪ,P R UW S IH
brúskur,p r u s k ʏ r,P R UW S K R
brúða,p r uː ð a,P R UW DH AE
brúðgumi,p r u ð k ʏː m ɪ,P R UW DH K M IH
brúðkaup,p r u ð kʰ ø yː p,P R UW DH K P
brúðkaupsnótt,p r u ð kʰ ø y p s n o u h t,P R UW DH K P S N OH UW HH T
brúður,p r uː ð ʏ r,P R UW DH R
brýna,p r iː n a,P R IH N AE
brýni,p r iː n ɪ,P R IH N IH
budda,p ʏ tː a,P T AE
buga,p ʏː ɣ a,P AE
bugt,p ʏ x t,P T
bugur,p ʏː ɣ ʏ r,P R
bugða,p ʏ ɣ ð a,P DH AE
bull,p ʏ t l,P T L
bulla,p ʏ t l a,P T L AE
bumba,p ʏ m p a,P M P AE
bumbubúi,p ʏ m p ʏ p uː ɪ,P M P P UW IH
buna,p ʏː n a,P N AE
bunga,p u ŋ k a,P UW NG K AE
bur,p ʏː r,P R
burkni,p ʏ r̥ k n ɪ,P K N IH
burnirót,p ʏ r t n ɪ r o uː t,P R T N IH R OH UW T
burst,p ʏ r̥ s t,P S T
bursta,p ʏ r̥ s t a,P S T AE
burstajafni,p ʏ r̥ s t a j a p n ɪ,P S T AE Y AE P N IH
bursti,p ʏ r̥ s t ɪ,P S T IH
burður,p ʏ r ð ʏ r,P R DH R
buski,p ʏ s c ɪ,P S IH
butur,p ʏː t ʏ r,P T R
buxnadragt,p ʏ x s n a t r a x t,P S N AE T R AE T
buxnaklauf,p ʏ x s n a k l ø yː v,P S N AE K L V
buxnavasi,p ʏ k s n a v aː s ɪ,P K S N AE V AE S IH
buxnavasi,p ʏ x s n a v aː s ɪ,P S N AE V AE S IH
buxur,p ʏ x s ʏ r,P S R
bygg,p ɪ kː,P IH K
bygging,p ɪ cː i ŋ k,P IH IH NG K
byggja,p ɪ cː a,P IH AE
byggð,p ɪ ɣ ð,P IH DH
bylgja,p ɪ l c a,P IH L AE
bylgjufall,p ɪ l c ʏ f a t l,P IH L F AE T L
bylgjulengd,p ɪ l c ʏ l e i ŋ k t,P IH L L EH IH NG K T
bylja,p ɪ l j a,P IH L Y AE
bylta,p ɪ l̥ t a,P IH T AE
bylting,p ɪ l̥ t i ŋ k,P IH T IH NG K
bylur,p ɪː l ʏ r,P IH L R
byrgja,p ɪ r c a,P IH R AE
byrja,p ɪ r j a,P IH R Y AE
byrjun,p ɪ r j ʏ n,P IH R Y N
byrkningur,p ɪ r̥ k n i ŋ k ʏ r,P IH K N IH NG K R
byrstur,p ɪ r̥ s t ʏ r,P IH S T R
byrði,p ɪ r ð ɪ,P IH R DH IH
byssa,p ɪ sː a,P IH S AE
byssuhlaup,p ɪ sː ʏ l̥ ø yː p,P IH S P
byssukúla,p ɪ sː ʏ kʰ uː l a,P IH S K UW L AE
byssustingur,p ɪ sː ʏ s t i ŋ k ʏ r,P IH S S T IH NG K R
bytta,p ɪ h t a,P IH HH T AE
bábilja,p a uː p ɪ l j a,P AE UW P IH L Y AE
bágur,p a uː ʏ r,P AE UW R
bákn,p a u h k n,P AE UW HH K N
bál,p a uː l,P AE UW L
