word,ipa,ARPAbet
afferrare,a f f e r r a r e,AE F F EH R R AE R EH
affettato,a f f e t t a t o,AE F F EH T T AE T OH
affettivo,a f f e t t i v o,AE F F EH T T IH V OH
affettuoso,a f f e t t w o z o,AE F F EH T T W OH Z OH
affida,a f f i d a,AE F F IH D AE
affidabile,a f f i d a b i l e,AE F F IH D AE B IH L EH
affidabilità,a f f i d a b i l i t a,AE F F IH D AE B IH L IH T AE
affidamento,a f f i d a m e n t o,AE F F IH D AE M EH N T OH
affidare,a f f i d a r e,AE F F IH D AE R EH
affidarsi,a f f i d a r s i,AE F F IH D AE R S IH
affidatario,a f f i d a t a r j o,AE F F IH D AE T AE R Y OH
affido,a f f i d o,AE F F IH D OH
affinamento,a f f i n a m e n t o,AE F F IH N AE M EH N T OH
affinarono,a f f i n a r o n o,AE F F IH N AE R OH N OH
affine,a f f i n e,AE F F IH N EH
affittare,a f f i t t a r e,AE F F IH T T AE R EH
afflato,a f f l a t o,AE F F L AE T OH
affliggere,a f f l i d d͡ʒ e r e,AE F F L IH D JH EH R EH
affocare,a f f o k a r e,AE F F OH K AE R EH
affogare,a f f o ɡ a r e,AE F F OH G AE R EH
affollato,a f f o l l a t o,AE F F OH L L AE T OH
affondare,a f f o n d a r e,AE F F OH N D AE R EH
affondarsi,a f f o n d a r s i,AE F F OH N D AE R S IH
affreddare,a f f r e d d a r e,AE F F R EH D D AE R EH
affrettarsi,a f f r e t t a r s i,AE F F R EH T T AE R S IH
affumicatura,a f f u m i k a t u r a,AE F F UW M IH K AE T UW R AE
affusto,a f f u s t o,AE F F UW S T OH
affé,a f f e,AE F F EH
afodio,a f ɔ d j o,AE F AO D Y OH
aforistico,a f o r i s t i k o,AE F OH R IH S T IH K OH
afosità,a f o z i t a,AE F OH Z IH T AE
afoso,a f o z o,AE F OH Z OH
africa,a f r i k a,AE F R IH K AE
africano,a f r i k a n o,AE F R IH K AE N OH
afrikander,a f r i k a n d e r,AE F R IH K AE N D EH R
afrikaner,a f r i k a n e r,AE F R IH K AE N EH R
afrolite,a f r o l i t e,AE F R OH L IH T EH
agamia,a ɡ a m i a,AE G AE M IH AE
agamico,a ɡ a m i k o,AE G AE M IH K OH
agamospecie,a ɡ a m o s p ɛ t͡ʃ e,AE G AE M OH S P EH CH EH
agarico,a ɡ a r i k o,AE G AE R IH K OH
agata,a ɡ a t a,AE G AE T AE
agenzia,a d͡ʒ e n t͡s i a,AE JH EH N IH AE
agevole,a d͡ʒ e v o l e,AE JH EH V OH L EH
aggeggio,a d d͡ʒ e d d͡ʒ o,AE D JH EH D JH OH
aggere,a d d͡ʒ e r e,AE D JH EH R EH
aggettivale,a d d͡ʒ e t t i v a l e,AE D JH EH T T IH V AE L EH
aggettivamente,a d d͡ʒ e t t i v a m e n t e,AE D JH EH T T IH V AE M EH N T EH
aggettivare,a d d͡ʒ e t t i v a r e,AE D JH EH T T IH V AE R EH
aggettivato,a d d͡ʒ e t t i v a t o,AE D JH EH T T IH V AE T OH
aggettivazione,a d d͡ʒ e t t i v a t t͡s j o n e,AE D JH EH T T IH V AE T Y OH N EH
aggettivo,a d d͡ʒ e t t i v o,AE D JH EH T T IH V OH
aggetto,a d d͡ʒ e t t o,AE D JH EH T T OH
agghindare,a ɡ ɡ i n d a r e,AE G G IH N D AE R EH
agghindarsi,a ɡ ɡ i n d a r s i,AE G G IH N D AE R S IH
aggirare,a d d͡ʒ i r a r e,AE D JH IH R AE R EH
aggiudicare,a d d͡ʒ u d i k a r e,AE D JH UW D IH K AE R EH
aggiudicarsi,a d d͡ʒ u d i k a r s i,AE D JH UW D IH K AE R S IH
aggiudicatario,a d d͡ʒ u d i k a t a r j o,AE D JH UW D IH K AE T AE R Y OH
aggiudicativo,a d d͡ʒ u d i k a t i v o,AE D JH UW D IH K AE T IH V OH
aggiudicatore,a d d͡ʒ u d i k a t o r e,AE D JH UW D IH K AE T OH R EH
aggiudicatrice,a d d͡ʒ u d i k a t r i t͡ʃ e,AE D JH UW D IH K AE T R IH CH EH
aggiudicazione,a d d͡ʒ u d i k a t t͡s j o n e,AE D JH UW D IH K AE T Y OH N EH
aggiungere,a d d͡ʒ u n d͡ʒ e r e,AE D JH UW N JH EH R EH
aggiunta,a d d͡ʒ u n t a,AE D JH UW N T AE
aggiustaggio,a d d͡ʒ u s t a d d͡ʒ o,AE D JH UW S T AE D JH OH
aggiustamento,a d d͡ʒ u s t a m e n t o,AE D JH UW S T AE M EH N T OH
aggiustare,a d d͡ʒ u s t a r e,AE D JH UW S T AE R EH
aggiustarsi,a d d͡ʒ u s t a r s i,AE D JH UW S T AE R S IH
aggiustata,a d d͡ʒ u s t a t a,AE D JH UW S T AE T AE
aggiustatezza,a d d͡ʒ u s t a t e t t͡s a,AE D JH UW S T AE T EH T AE
aggiustato,a d d͡ʒ u s t a t o,AE D JH UW S T AE T OH
aggiustatore,a d d͡ʒ u s t a t o r e,AE D JH UW S T AE T OH R EH
aggiustatrice,a d d͡ʒ u s t a t r i t͡ʃ e,AE D JH UW S T AE T R IH CH EH
aggiustatura,a d d͡ʒ u s t a t u r a,AE D JH UW S T AE T UW R AE
aggiusteria,a d d͡ʒ u s t e r i a̯,AE D JH UW S T EH R IH AE
aggiustore,a d d͡ʒ u s t o r e,AE D JH UW S T OH R EH
aggradevole,a ɡ ɡ r a d e v o l e,AE G G R AE D EH V OH L EH
aggravio,a ɡ ɡ r a v j o,AE G G R AE V Y OH
aggraziare,a ɡ ɡ r a t t͡s j a r e,AE G G R AE T Y AE R EH
aggraziato,a ɡ ɡ r a t t͡s j a t o,AE G G R AE T Y AE T OH
aggregato,a ɡ ɡ r e ɡ a t o,AE G G R EH G AE T OH
aggricchiare,a ɡ ɡ r i k k j a r e,AE G G R IH K K Y AE R EH
aggricciare,a ɡ ɡ r i t t͡ʃ a r e,AE G G R IH T CH AE R EH
aggrumare,a ɡ ɡ r u m a r e,AE G G R UW M AE R EH
agguagliandoti,a ɡ ɡ w a ʎ ʎ a n d o t i,AE G G W AE AE N D OH T IH
agguantare,a ɡ ɡ w a n t a r e,AE G G W AE N T AE R EH
agile,a d͡ʒ i l e,AE JH IH L EH
agilità,a d͡ʒ i l i t a,AE JH IH L IH T AE
agiografico,a d͡ʒ o ɡ r a f i k o,AE JH OH G R AE F IH K OH
agire,a d͡ʒ i r e,AE JH IH R EH
agitare,a d͡ʒ i t a r e,AE JH IH T AE R EH
agitazione,a d͡ʒ i t a t t͡s j o n e,AE JH IH T AE T Y OH N EH
agli,a ʎ ʎ i,AE IH
aglina,a ʎ ʎ i n a,AE IH N AE
aglio,a ʎ ʎ o,AE OH
agnellino,a ɲ ɲ ɛ l l i n o,AE EH L L IH N OH
agnello,a ɲ ɲ ɛ l l o,AE EH L L OH
agno,a ɲ ɲ o,AE OH
agnolotto,a ɲ ɲ o l ɔ t t o,AE OH L AO T T OH
agnosticismo,a ɲ o s t i t͡ʃ i s m o,AE OH S T IH CH IH S M OH
agnostico,a ɲ ɔ s t i k o,AE AO S T IH K OH
agognare,a ɡ o ɲ ɲ a r e,AE G OH AE R EH
agone,a ɡ o n e,AE G OH N EH
agonia,a ɡ o n i a,AE G OH N IH AE
agonista,a ɡ o n i s t a,AE G OH N IH S T AE
agonistico,a ɡ o n i s t i k o,AE G OH N IH S T IH K OH
agontano,a ɡ o n t a n o,AE G OH N T AE N OH
agosto,a ɡ o s t o,AE G OH S T OH
agra,a ɡ r a,AE G R AE
agraria,a ɡ r a r j a,AE G R AE R Y AE
agrario,a ɡ r a r j o,AE G R AE R Y OH
agre,a ɡ r e,AE G R EH
agreste,a ɡ r ɛ s t e,AE G R EH S T EH
agretto,a ɡ r e t t o,AE G R EH T T OH
agri,a ɡ r i,AE G R IH
agricola,a ɡ r i k o l a,AE G R IH K OH L AE
agricolo,a ɡ r i k o l o,AE G R IH K OH L OH
agricoltore,a ɡ r i k o l t o r e,AE G R IH K OH L T OH R EH
agrigentino,a ɡ r i d ʒ e n t i n o,AE G R IH D ZH EH N T IH N OH
agrigento,a ɡ r i d ʒ ɛ n t o,AE G R IH D ZH EH N T OH
agrimonia,a ɡ r i m ɔ n j a,AE G R IH M AO N Y AE
agrippina,a ɡ r i p p i n a,AE G R IH P P IH N AE
agro,a ɡ r o,AE G R OH
agronomico,a ɡ r o n ɔ m i k o,AE G R OH N AO M IH K OH
agrume,a ɡ r u m e,AE G R UW M EH
aguglia,a ɡ u ʎ ʎ a,AE G UW AE
aguzzino,a ɡ u d d͡z i n o,AE G UW D IH N OH
ah,a,AE
ahi,a i,AE IH
ahia,a j a,AE Y AE
ahimè,a i m ɛ,AE IH M EH
ai,a i,AE IH
aiere,a j e r e,AE Y EH R EH
ailuride,a i l u r i d e,AE IH L UW R IH D EH
ailuridi,a i l u r i d i,AE IH L UW R IH D IH
ailuro,a i̯ l u r o,AE IH L UW R OH
ailurofobia,a i l u r o f o b i a,AE IH L UW R OH F OH B IH AE
ain,a j n,AE Y N
aire,a i r e,AE IH R EH
airone,a i r o n e,AE IH R OH N EH
aiuola,a j w ɔ l a,AE Y W AO L AE
aiutare,a j u t a r e,AE Y UW T AE R EH
aiuto,a j u t o,AE Y UW T OH
akragas,a k r a ɡ a s,AE K R AE G AE S
al,a l,AE L
alabama,a l a b a m a,AE L AE B AE M AE
alabarda,a l a b a r d a,AE L AE B AE R D AE
alalonga,a l a l ɔ n ɡ a,AE L AE L AO N G AE
alalunga,a l a l u n ɡ a,AE L AE L UW N G AE
alalà,a l a l a,AE L AE L AE
alamaro,a l a m a r o,AE L AE M AE R OH
alambicco,a l a m b i k k o,AE L AE M B IH K K OH
alano,a l a n o,AE L AE N OH
alare,a l a r e,AE L AE R EH
alarica,a l a r i k a,AE L AE R IH K AE
alarico,a l a r i k o,AE L AE R IH K OH
alasca,a l a s k a,AE L AE S K AE
alba,a l b a,AE L B AE
albacora,a l b a k ɔ r a,AE L B AE K AO R AE
albagio,a l b a d͡ʒ o,AE L B AE JH OH
albedine,a l b ɛ d i n e,AE L B EH D IH N EH
alberaggio,a l b e r a d d͡ʒ o,AE L B EH R AE D JH OH
albereta,a l b e r e t a,AE L B EH R EH T AE
albereto,a l b e r e t o,AE L B EH R EH T OH
albergo,a l b ɛ r ɡ o,AE L B EH R G OH
albero,a l b e r o,AE L B EH R OH
alberto,a l b ɛ r t o,AE L B EH R T OH
albicare,a l b i k a r e,AE L B IH K AE R EH
albicatura,a l b i k a t u r a,AE L B IH K AE T UW R AE
albicocco,a l b i k ɔ k k o,AE L B IH K AO K K OH
albicore,a l b i k ɔ r e,AE L B IH K AO R EH
albo,a l b o,AE L B OH
albore,a l b o r e,AE L B OH R EH
albume,a l b uː m e,AE L B UW M EH
alcachengi,a l k a k ɛ n d͡ʒ i,AE L K AE K EH N JH IH
alcanna,a l k a n n a,AE L K AE N N AE
alcazar,a l k a d d z a r,AE L K AE D D Z AE R
alchechengi,a l k e k ɛ n d͡ʒ i,AE L K EH K EH N JH IH
alchermes,a l k ɛ r m e s,AE L K EH R M EH S
alcol,a l k o l,AE L K OH L
alcool,a l k o l,AE L K OH L
alcool,a l k o o l,AE L K OH OH L
alcova,a l k ɔ v a,AE L K AO V AE
alcuno,a l k u n o,AE L K UW N OH
aldighiero,a l d i ɡ j ɛ r o,AE L D IH G Y EH R OH
aldilà,a l d i l a,AE L D IH L AE
ale,a l e,AE L EH
alef,a l e f,AE L EH F
aleppe,a l ɛ p p e,AE L EH P P EH
aleppina,a l e p p i n a,AE L EH P P IH N AE
aleppino,a l e p p i n o,AE L EH P P IH N OH
aleppo,a l e p p o,AE L EH P P OH
alesai,a l e z a i,AE L EH Z AE IH
alessandra,a l e s s a n d r a,AE L EH S S AE N D R AE
alessandria,a l e s s a n d r j a,AE L EH S S AE N D R Y AE
alessandro,a l e sː a n d r o,AE L EH S AE N D R OH
aleurite,a l e u r i t e,AE L EH UW R IH T EH
alfa,a l f a,AE L F AE
alfabeti,a l f a b ɛ t i,AE L F AE B EH T IH
alfabetico,a l f a b ɛ t i k o,AE L F AE B EH T IH K OH
alfabeto,a l f a b ɛ t o,AE L F AE B EH T OH
alfeide,a l f ɛ i̯ d e,AE L F EH IH D EH
alfiere,a l f j ɛ r e,AE L F Y EH R EH
alga,a l ɡ a,AE L G AE
algarello,a l ɡ a r ɛ l l o,AE L G AE R EH L L OH
algarrobo,a l ɡ a r r ɔ b o,AE L G AE R R AO B OH
algebra,a l d͡ʒ e b r a,AE L JH EH B R AE
algebrico,a l d͡ʒ ɛ b r i k o,AE L JH EH B R IH K OH
algente,a l d͡ʒ ɛ n t e,AE L JH EH N T EH
algere,a l d͡ʒ e r e,AE L JH EH R EH
algeria,a l d͡ʒ e r i a,AE L JH EH R IH AE
algherese,a l ɡ e r e s e,AE L G EH R EH S EH
alghero,a l ɡ ɛ r o,AE L G EH R OH
algido,a l d͡ʒ i d o,AE L JH IH D OH
algore,a l ɡ o r e,AE L G OH R EH
algoritmico,a l ɡ o r i t m i k o,AE L G OH R IH T M IH K OH
aliaeti,a l j a ɛ t i,AE L Y AE EH T IH
aliaeto,a l j a ɛ t o,AE L Y AE EH T OH
alibi,a l i b i,AE L IH B IH
alice,a l iː t ʃ e,AE L IH T SH EH
alicorno,a l i k ɔ r n o,AE L IH K AO R N OH
alif,a l i f,AE L IH F
aligera,a l i d͡ʒ e r a,AE L IH JH EH R AE
aligere,a l i d͡ʒ e r e,AE L IH JH EH R EH
aligeri,a l i d͡ʒ e r i,AE L IH JH EH R IH
aligero,a l i d͡ʒ e r o,AE L IH JH EH R OH
alighieri,a l i ɡ j ɛ r i,AE L IH G Y EH R IH
alighiero,a l i ɡ j ɛ r o,AE L IH G Y EH R OH
alimento,a l i m e n t o,AE L IH M EH N T OH
aliquota,a l i k w o t a,AE L IH K W OH T AE
aliseo,a l i z ɛ o,AE L IH Z EH OH
alitalia,a l i t a l j a,AE L IH T AE L Y AE
all',a l l,AE L L
all'amatriciana,a l l a m a t r i t͡ʃ a n a,AE L L AE M AE T R IH CH AE N AE
all'arme,a l l a r m e,AE L L AE R M EH
all'uopo,a l l w ɔ p o,AE L L W AO P OH
alla,a l l a,AE L L AE
allacciare,a l l a t t͡ʃ a r e,AE L L AE T CH AE R EH
allappare,a l l a p p a r e,AE L L AE P P AE R EH
allargando,a l l a r ɡ a n d o,AE L L AE R G AE N D OH
allargare,a l l a r ɡ a r e,AE L L AE R G AE R EH
allarme,a l l a r m e,AE L L AE R M EH
allarmistico,a l l a r m i s t i k o,AE L L AE R M IH S T IH K OH
alle,a l l e,AE L L EH
alleanza,a l l e a n t͡s a,AE L L EH AE N AE
allegare,a l l e ɡ a r e,AE L L EH G AE R EH
alleggerire,a l l e d d͡ʒ e r i r e,AE L L EH D JH EH R IH R EH
allegoria,a l l e ɡ o r i a,AE L L EH G OH R IH AE
allegretto,a l l e ɡ r e t t o,AE L L EH G R EH T T OH
allegria,a l l e ɡ r i a,AE L L EH G R IH AE
allenare,a l l e n a r e,AE L L EH N AE R EH
allenarsi,a l l e n a r s i,AE L L EH N AE R S IH
allenatore,a l l e n a t o r e,AE L L EH N AE T OH R EH
allergico,a l l ɛ r d͡ʒ i k o,AE L L EH R JH IH K OH
allestire,a l l e s t i r e,AE L L EH S T IH R EH
allettante,a l l e t t a n t e,AE L L EH T T AE N T EH
allidere,a l l i d e r e,AE L L IH D EH R EH
allignare,a l l i ɲ ɲ a r e,AE L L IH AE R EH
allineare,a l l i n e a r e,AE L L IH N EH AE R EH
allinearsi,a l l i n e a r s i,AE L L IH N EH AE R S IH
allineato,a l l i n e a t o,AE L L IH N EH AE T OH
alloccherello,a l l o k k e r ɛ l l o,AE L L OH K K EH R EH L L OH
alloplastica,a l l o p l a s t i k a,AE L L OH P L AE S T IH K AE
alloplastico,a l l o p l a s t i k o,AE L L OH P L AE S T IH K OH
allora,a l l o r a,AE L L OH R AE
allorché,a l l o r k e,AE L L OH R K EH
alloro,a l l ɔ r o,AE L L AO R OH
allotta,a l l ɔ t t a,AE L L AO T T AE
alluce,a l l u t ʃ e,AE L L UW T SH EH
allucinato,a l l u t͡ʃ i n a t o,AE L L UW CH IH N AE T OH
allude,a l l u d e,AE L L UW D EH
alludere,a l l u d e r e,AE L L UW D EH R EH
alludo,a l l u d o,AE L L UW D OH
allumacare,a l l u m a k a r e,AE L L UW M AE K AE R EH
allumacato,a l l u m a k a t o,AE L L UW M AE K AE T OH
allumare,a l l u m a r e,AE L L UW M AE R EH
alluminio,a l l u m i n j o,AE L L UW M IH N Y OH
allungare,a l l u n ɡ a r e,AE L L UW N G AE R EH
almeno,a l m e n o,AE L M EH N OH
almogavaro,a l m o ɡ a v a r o,AE L M OH G AE V AE R OH
almogavero,a l m o ɡ a v e r o,AE L M OH G AE V EH R OH
almuzia,a l m u t t͡s j a,AE L M UW T Y AE
alogeno,a l ɔ d͡ʒ e n o,AE L AO JH EH N OH
alopecia,a l o p e t͡ʃ i a,AE L OH P EH CH IH AE
alopecia,a l o p ɛ t͡ʃ a,AE L OH P EH CH AE
alopecie,a l o p e t͡ʃ i e,AE L OH P EH CH IH EH
alopecie,a l o p ɛ t͡ʃ e,AE L OH P EH CH EH
alpaca,a l p a k a,AE L P AE K AE
alpacca,a l p a k k a,AE L P AE K K AE
alpaga,a l p a ɡ a,AE L P AE G AE
alpagà,a l p a ɡ a,AE L P AE G AE
alpeggiare,a l p e d d͡ʒ a r e,AE L P EH D JH AE R EH
alpeggio,a l p e d d͡ʒ o,AE L P EH D JH OH
alpestre,a l p ɛ s t r e,AE L P EH S T R EH
alpi,a l p i,AE L P IH
alpinistico,a l p i n i s t i k o,AE L P IH N IH S T IH K OH
alt,a l t,AE L T
altalena,a l t a l e n a,AE L T AE L EH N AE
altalena,a l t a l ɛ n a,AE L T AE L EH N AE
altanella,a l t a n ɛ l l a,AE L T AE N EH L L AE
altea,a l t ɛ a,AE L T EH AE
alterato,a l t e r a t o,AE L T EH R AE T OH
alterigia,a l t e r i d͡ʒ a,AE L T EH R IH JH AE
alternativo,a l t e r n a t i v o,AE L T EH R N AE T IH V OH
alternato,a l t e r n a t o,AE L T EH R N AE T OH
altero,a l t e r o,AE L T EH R OH
altero,a l t ɛ r o,AE L T EH R OH
altezza,a l t e t t͡s a,AE L T EH T AE
altiero,a l t j ɛ r o,AE L T Y EH R OH
altimetrico,a l t i m ɛ t r i k o,AE L T IH M EH T R IH K OH
altisonante,a l t i s o n a n t e,AE L T IH S OH N AE N T EH
altisono,a l t i s o n o,AE L T IH S OH N OH
altitonante,a l t i t o n a n t e,AE L T IH T OH N AE N T EH
altitudine,a l t i t u d i n e,AE L T IH T UW D IH N EH
alto,a l t o,AE L T OH
altoatesina,a l t o a t e z i n a,AE L T OH AE T EH Z IH N AE
altoatesino,a l t o a t e z i n o,AE L T OH AE T EH Z IH N OH
altolà,a l t o l a,AE L T OH L AE
altoparlante,a l t o p a r l a n t e,AE L T OH P AE R L AE N T EH
altra,a l t r a,AE L T R AE
altre,a l t r e,AE L T R EH
altri,a l t r i,AE L T R IH
altro,a l t r o,AE L T R OH
alula,a l u l a,AE L UW L AE
alveolare,a l v e o l a r e,AE L V EH OH L AE R EH
alvine,a l v i n e,AE L V IH N EH
alzabandiera,a l t s a b a n d j ɛ r a,AE L T S AE B AE N D Y EH R AE
alzagola,a l t͡s a ɡ o l a,AE L AE G OH L AE
alzare,a l t͡s a r e,AE L AE R EH
alzavino,a l t͡s a v i n o,AE L AE V IH N OH
alzavola,a l t͡s a v o l a,AE L AE V OH L AE
alé,a l e,AE L EH
amabile,a m a b i l e,AE M AE B IH L EH
amabilità,a m a b i l i t a,AE M AE B IH L IH T AE
amaca,a m a k a,AE M AE K AE
amalgama,a m a l ɡ a m a,AE M AE L G AE M AE
amanita,a m a n i t a,AE M AE N IH T AE
amanitico,a m a n i t i k o,AE M AE N IH T IH K OH
amanitina,a m a n i t i n a,AE M AE N IH T IH N AE
amanitotossina,a m a n i t o t o s s i n a,AE M AE N IH T OH T OH S S IH N AE
amano,a m a n o,AE M AE N OH
amaranto,a m a r a n t o,AE M AE R AE N T OH
amarcord,a m a r k ɔ r d,AE M AE R K AO R D
amare,a m aː r e,AE M AE R EH
amaretto,a m a r e t t o,AE M AE R EH T T OH
amaricare,a m a r i k a r e,AE M AE R IH K AE R EH
amarillide,a m a r i l l i d e,AE M AE R IH L L IH D EH
amaro,a m a r o,AE M AE R OH
amarone,a m a r o n e,AE M AE R OH N EH
amarra,a m a r r a,AE M AE R R AE
amata,a m a t a,AE M AE T AE
amatissimo,a m a t i s s i m o,AE M AE T IH S S IH M OH
amatore,a m a t o r e,AE M AE T OH R EH
amatoriale,a m a t o r j a l e,AE M AE T OH R Y AE L EH
amba,a m b a,AE M B AE
ambage,a m b a d͡ʒ e,AE M B AE JH EH
ambaradan,a m b a r a d a n,AE M B AE R AE D AE N
ambascia,a m b a ʃ ʃ a,AE M B AE SH SH AE
ambasciare,a m b a ʃ ʃ a r e,AE M B AE SH SH AE R EH
ambasciata,a m b a ʃ ʃ a t a,AE M B AE SH SH AE T AE
ambe,a m b e,AE M B EH
ambiare,a m b j a r e,AE M B Y AE R EH
ambientale,a m b j e n t a l e,AE M B Y EH N T AE L EH
ambientalismo,a m b j e n t a l i z m o,AE M B Y EH N T AE L IH Z M OH
ambientalista,a m b j e n t a l i s t a,AE M B Y EH N T AE L IH S T AE
ambientazione,a m b j e n t a t t͡s j o n e,AE M B Y EH N T AE T Y OH N EH
ambiente,a m b j ɛ n t e,AE M B Y EH N T EH
ambigenere,a m b i d͡ʒ ɛ n e r e,AE M B IH JH EH N EH R EH
ambiguità,a m b i ɡ w i t a,AE M B IH G W IH T AE
ambivalente,a m b i v a l ɛ n t e,AE M B IH V AE L EH N T EH
ambo,a m b o,AE M B OH
ambra,a m b r a,AE M B R AE
ambrenti,a m b r e n t i,AE M B R EH N T IH
ambrogetta,a m b r o d ʒ e t t a,AE M B R OH D ZH EH T T AE
ambrogino,a m b r o d ʒ i n o,AE M B R OH D ZH IH N OH
ambrogio,a m b r ɔ d ʒ o,AE M B R AO D ZH OH
ambrosia,a m b r ɔ z j a,AE M B R AO Z Y AE
ambrosiano,a m b r o z j a n o,AE M B R OH Z Y AE N OH
ambulante,a m b u l a n t e,AE M B UW L AE N T EH
ambulatoriale,a m b u l a t o r j a l e,AE M B UW L AE T OH R Y AE L EH
amen,a m e n,AE M EH N
amendue,a m e n d u e,AE M EH N D UW EH
ameno,a m ɛ n o,AE M EH N OH
amente,a m ɛ n t e,AE M EH N T EH
amento,a m ɛ n t o,AE M EH N T OH
america,a m ɛ r i k a,AE M EH R IH K AE
americano,a m e r i k a n o,AE M EH R IH K AE N OH
americio,a m e r i t ʃ o,AE M EH R IH T SH OH
ametista,a m e t i s t a,AE M EH T IH S T AE
amiantiero,a m j a n t j ɛ r o,AE M Y AE N T Y EH R OH
amiantite,a m j a n t i t e,AE M Y AE N T IH T EH
amianto,a m j a n t o,AE M Y AE N T OH
amica,a m i k a,AE M IH K AE
amiche,a m i k e,AE M IH K EH
amichevole,a m i k e v o l e,AE M IH K EH V OH L EH
amici,a m i t͡ʃ i,AE M IH CH IH
amico,a m i k o,AE M IH K OH
amido,a m i d o,AE M IH D OH
amigdalite,a m i ɡ d a l i t e,AE M IH G D AE L IH T EH
amile,a m i l e,AE M IH L EH
amitto,a m i t t o,AE M IH T T OH
amletico,a m l ɛ t i k o,AE M L EH T IH K OH
amlira,a m l i r a,AE M L IH R AE
ammainabandiera,a m m a i n a b a n d j ɛ r a,AE M M AE IH N AE B AE N D Y EH R AE
ammainare,a m m a i n a r e,AE M M AE IH N AE R EH
ammalato,a m m a l a t o,AE M M AE L AE T OH
ammappalo,a m m a p p a l o,AE M M AE P P AE L OH
ammappelo,a m m a p p e l o,AE M M AE P P EH L OH
ammappete,a m m a p p e t e,AE M M AE P P EH T EH
ammaraggio,a m m a r a d d͡ʒ o,AE M M AE R AE D JH OH
ammarare,a m m a r a r e,AE M M AE R AE R EH
ammasso,a m m a s s o,AE M M AE S S OH
ammattire,a m m a t t i r e,AE M M AE T T IH R EH
ammazza,a m m a t t͡s a,AE M M AE T AE
ammazzacaffè,a m m a t t s a k a f f ɛ,AE M M AE T T S AE K AE F F EH
ammazzalo,a m m a t t͡s a l o,AE M M AE T AE L OH
ammazzarono,a m m a t t s a r o n o,AE M M AE T T S AE R OH N OH
ammazzelo,a m m a t t͡s e l o,AE M M AE T EH L OH
ammazzete,a m m a t t͡s e t e,AE M M AE T EH T EH
ammen,a m m e n,AE M M EH N
ammesso,a m m e s s o,AE M M EH S S OH
ammettere,a m m e t t e r e,AE M M EH T T EH R EH
amministratore,a m m i n i s t r a t o r e,AE M M IH N IH S T R AE T OH R EH
amministrazione,a m m i n i s t r a t t͡s j o n e,AE M M IH N IH S T R AE T Y OH N EH
ammirativo,a m m i r a t i v o,AE M M IH R AE T IH V OH
ammirato,a m m i r a t o,AE M M IH R AE T OH
ammirevole,a m m i r e v o l e,AE M M IH R EH V OH L EH
ammissione,a m m i s s j o n e,AE M M IH S S Y OH N EH
ammogliare,a m m o ʎ ʎ a r e,AE M M OH AE R EH
ammogliarsi,a m m o ʎ ʎ a r s i,AE M M OH AE R S IH
ammoniaca,a m m o n i a k a,AE M M OH N IH AE K AE
ammonire,a m m o n i r e,AE M M OH N IH R EH
ammostatura,a m m o s t a t u r a,AE M M OH S T AE T UW R AE
amo,a m o,AE M OH
amoerre,a m o ɛ r r e,AE M OH EH R R EH
amoerro,a m o ɛ r r o,AE M OH EH R R OH
amomo,a m ɔ m o,AE M AO M OH
amore,a m o r e,AE M OH R EH
amorevole,a m o r e v o l e,AE M OH R EH V OH L EH
amorfo,a m ɔ r f o,AE M AO R F OH
amostante,a m o s t a n t e,AE M OH S T AE N T EH
ampio,a m p j o,AE M P Y OH
ampliare,a m p l i a r e,AE M P L IH AE R EH
ampliare,a m p l j a r e,AE M P L Y AE R EH
anabasi,a n a b a z i,AE N AE B AE Z IH
anabena,a n a b ɛ n a,AE N AE B EH N AE
anacino,a n a t͡ʃ i n o,AE N AE CH IH N OH
anacoretico,a n a k o r ɛ t i k o,AE N AE K OH R EH T IH K OH
anacronismo,a n a k r o n i s m o,AE N AE K R OH N IH S M OH
anacronisticamente,a n a k r o n i s t i k a m e n t e,AE N AE K R OH N IH S T IH K AE M EH N T EH
anacronistico,a n a k r o n i s t i k o,AE N AE K R OH N IH S T IH K OH
anafilattico,a n a f i l a t t i k o,AE N AE F IH L AE T T IH K OH
anagrafe,a n a ɡ r a f e,AE N AE G R AE F EH
anagramma,a n a ɡ r a m m a,AE N AE G R AE M M AE
anagrammaticamente,a n a ɡ r a m m a t i k a m e n t e,AE N AE G R AE M M AE T IH K AE M EH N T EH
anagrammatico,a n n a ɡ r a m m a t i k o,AE N N AE G R AE M M AE T IH K OH
analcolico,a n a l k ɔ l i k o,AE N AE L K AO L IH K OH
analfabeta,a n a l f a b ɛ t a,AE N AE L F AE B EH T AE
analista,a n a l i s t a,AE N AE L IH S T AE
analitico,a n a l i t i k o,AE N AE L IH T IH K OH
analogico,a n a l ɔ d͡ʒ i k o,AE N AE L AO JH IH K OH
analogo,a n a l o ɡ o,AE N AE L OH G OH
ananas,a n a n a s,AE N AE N AE S
ananasso,a n a n a s s o,AE N AE N AE S S OH
anancasmo,a n a n k a s m o,AE N AE N K AE S M OH
