word,ipa,ARPAbet
aanscherpen,aː n s x ɛ r p ə n,AE N S EH R P AX N
aanschieten,aː n s x i t ə n,AE N S IH T AX N
aanschouw,aː n s x ɑ u̯,AE N S AA W
aanschouwd,aː n s x ɑ u̯ t,AE N S AA W T
aanschouwelijk,aː n s x ɑ u̯ ə l ə k,AE N S AA W AX L AX K
aanschouwen,aː n s x ɑ u̯ ə n,AE N S AA W AX N
aanschouwend,aː n s x ɑ u̯ ʋ ə n t,AE N S AA W AX N T
aanschrappen,aː n s x r ɑ p ə n,AE N S R AA P AX N
aanschreeuwen,aː n s x r eː u̯ ə n,AE N S R EH W AX N
aanschrijven,aː n s x r ɛ i̯ v ə n,AE N S R EH IH V AX N
aanschroeven,aː n s x r u v ə n,AE N S R UW V AX N
aanschudden,aː n s x ʏ d ə n,AE N S D AX N
aanschuiven,aː n s x œ y̯ v ə n,AE N S AE V AX N
aanslaan,aː n s l aː n,AE N S L AE N
aanslag,aː n s l ɑ x,AE N S L AA
aanslijken,aː n s l ɛ i̯ k ə n,AE N S L EH IH K AX N
aanslingeren,aː n s l ɪ ŋ ə r ə n,AE N S L IH NG AX R AX N
aansluiten,aː n s l œ y̯ t ə n,AE N S L AE T AX N
aansluitend,aː n s l œ y̯ t ə n t,AE N S L AE T AX N T
aansluiting,aː n s l œ y̯ t ɪ ŋ,AE N S L AE T IH NG
aansmeden,aː n s m eː d ə n,AE N S M EH D AX N
aansmelten,aː n s m ɛ l t ə n,AE N S M EH L T AX N
aansmeren,aː n s m eː r ə n,AE N S M EH R AX N
aansnellen,aː n s n ɛ l ə n,AE N S N EH L AX N
aanspannen,aː n s p ɑ n ə n,AE N S P AA N AX N
aanspelden,aː n s p ɛ l d ə n,AE N S P EH L D AX N
aanspelen,aː n s p eː l ə n,AE N S P EH L AX N
aanspeling,aː n s p eː l ɪ ŋ,AE N S P EH L IH NG
aanspijkeren,aː n s p ɛ i̯ k ə r ə n,AE N S P EH IH K AX R AX N
aanspinnen,aː n s p ɪ n ə n,AE N S P IH N AX N
aanspoelen,aː n s p u l ə n,AE N S P UW L AX N
aansporen,aː n s p oː r ə n,AE N S P OH R AX N
aansporing,aː n s p oː r ɪ ŋ,AE N S P OH R IH NG
aanspraak,aː n s p r aː k,AE N S P R AE K
aansprakelijk,aː n s p r aː k ə l ə k,AE N S P R AE K AX L AX K
aansprakelijkheid,aː n s p r aː k ə l ə k ɦ ɛ i t,AE N S P R AE K AX L AX K EH IH T
aansprakelijkheidsverzekering,aː n s p r aː k ə l ə k ɦ ɛ i̯ t s f ə r z eː k ə r ɪ ŋ,AE N S P R AE K AX L AX K EH IH T S F AX R Z EH K AX R IH NG
aansprakelijkheidsverzekering,aː n s p r aː k ə l ə k ɦ ɛ i̯ t s f ɛ r z eː k ə r ɪ ŋ,AE N S P R AE K AX L AX K EH IH T S F EH R Z EH K AX R IH NG
aanspreekvorm,aː n s p r eː k f ɔ r m,AE N S P R EH K F AO R M
aanspreken,aː n s p r eː k ə n,AE N S P R EH K AX N
aanstaand,aː n s t aː n t,AE N S T AE N T
aanstaande,aː n s t aː n d ə,AE N S T AE N D AX
aanstampen,aː n s t ɑ m p ə n,AE N S T AA M P AX N
aanstaren,aː n s t aː r ə n,AE N S T AE R AX N
aanstekelijk,aː n s t eː k ə l ə k,AE N S T EH K AX L AX K
aanstekelijkheid,aː n s t eː k ə l ə k ɦ ɛ i̯ t,AE N S T EH K AX L AX K EH IH T
aansteken,aː n s t eː k ə n,AE N S T EH K AX N
aansteker,aː n s t eː k ə r,AE N S T EH K AX R
aansteking,aː n s t eː k ɪ ŋ,AE N S T EH K IH NG
aanstellen,aː n s t ɛ l ə n,AE N S T EH L AX N
aanstelling,aː n s t ɛ l ɪ ŋ,AE N S T EH L IH NG
aansterven,aː n s t ɛ r v ə n,AE N S T EH R V AX N
aanstippen,aː n s t ɪ p ə n,AE N S T IH P AX N
aanstoffen,aː n s t ɔ f ə n,AE N S T AO F AX N
aanstoken,aː n s t oː k ə n,AE N S T OH K AX N
aanstonds,aː n s t ɔ n t s,AE N S T AO N T S
aanstoot,aː n s t oː t,AE N S T OH T
aanstormen,aː n s t ɔ r m ə n,AE N S T AO R M AX N
aanstoten,aː n s t oː t ə n,AE N S T OH T AX N
aanstrepen,aː n s t r eː p ə n,AE N S T R EH P AX N
aanstrikken,aː n s t r ɪ k ə n,AE N S T R IH K AX N
aanstrompelen,aː n s t r ɔ m p ə l ə n,AE N S T R AO M P AX L AX N
aansullen,aː n s ʏ l ə n,AE N S L AX N
aantaal,aː n t aː l,AE N T AE L
aantal,aː n t ɑ l,AE N T AA L
aantalen,aː n t aː l ə n,AE N T AE L AX N
aantasten,aː n t ɑ s t ə n,AE N T AA S T AX N
aantekenaar,aː n t eː k ə n aː r,AE N T EH K AX N AE R
aantekenboek,aː n t eː k ə n b u k,AE N T EH K AX N B UW K
aantekenen,aː n t eː k ə n ə n,AE N T EH K AX N AX N
aantekening,aː n t eː k ə n ɪ ŋ,AE N T EH K AX N IH NG
aantekeningenboek,aː n t eː k ə n ɪ ŋ ə n b u k,AE N T EH K AX N IH NG AX N B UW K
aantijgen,aː n t ɛ i̯ ɣ ə n,AE N T EH IH AX N
aantijging,aː n t ɛ i̯ ɣ ɪ ŋ,AE N T EH IH IH NG
aantillen,aː n t ɪ l ə n,AE N T IH L AX N
aantocht,aː n t ɔ x t,AE N T AO T
aantokkelen,aː n t ɔ k ə l ə n,AE N T AO K AX L AX N
aantonen,aː n t oː n ə n,AE N T OH N AX N
aantreden,aː n t r eː d ə n,AE N T R EH D AX N
aantreffen,aː n t r ɛ f ə n,AE N T R EH F AX N
aantrekkelijk,aː n t r ɛ k ə l ə k,AE N T R EH K AX L AX K
aantrekkelijkheid,aː n t r ɛ k ə l ə k ɦ ɛ i̯ t,AE N T R EH K AX L AX K EH IH T
aantrekken,aː n t r ɛ k ə n,AE N T R EH K AX N
aantrekking,aː n t r ɛ k ɪ ŋ,AE N T R EH K IH NG
aantrekkingskracht,aː n t r ɛ k ɪ ŋ s k r ɑ x t,AE N T R EH K IH NG S K R AA T
aanvaardbaar,aː n v aː r t b aː r,AE N V AE R T B AE R
aanvaarden,aː n v aː r d ə n,AE N V AE R D AX N
aanvaarding,aː n v aː r d ɪ ŋ,AE N V AE R D IH NG
aanval,aː n v ɑ l,AE N V AA L
aanvallen,aː n v ɑ l ə n,AE N V AA L AX N
aanvallend,aː n v ɑ l ə n t,AE N V AA L AX N T
aanvaller,aː n v ɑ l ə r,AE N V AA L AX R
aanvallig,aː n v ɑ l ə x,AE N V AA L AX
aanvalling,aː n v ɑ l ɪ ŋ,AE N V AA L IH NG
aanvalskracht,aː n v ɑ l s k r ɑ x t,AE N V AA L S K R AA T
aanvalsplan,aː n v ɑ l s p l ɑ n,AE N V AA L S P L AA N
aanvalsvlag,aː n v ɑ l s f l ɑ x,AE N V AA L S F L AA
aanvang,aː n v ɑ ŋ,AE N V AA NG
aanvangen,aː n v ɑ ŋ ə n,AE N V AA NG AX N
aanvankelijk,aː n v ɑ ŋ k ə l ə k,AE N V AA NG K AX L AX K
aanvaren,aː n v aː r ə n,AE N V AE R AX N
aanvaring,aː n v aː r ɪ ŋ,AE N V AE R IH NG
aanvatten,aː n v ɑ t ə n,AE N V AA T AX N
aanvechten,aː n v ɛ x t ə n,AE N V EH T AX N
aanversterven,aː n v ə r s t ɛ r v ə n,AE N V AX R S T EH R V AX N
aanversterven,aː n v ɛ r s t ɛ r v ə n,AE N V EH R S T EH R V AX N
aanvertrouwen,aː n v ə r t r ɑ u̯ ə n,AE N V AX R T R AA W AX N
aanverwant,aː n v ə r ʋ ɑ n t,AE N V AX R AA N T
aanverwant,aː n v ɛ r ʋ ɑ n t,AE N V EH R AA N T
aanvinken,aː n v ɪ ŋ k ə n,AE N V IH NG K AX N
aanvliegen,aː n v l i ɣ ə n,AE N V L IH AX N
aanvoeden,aː n v u d ə n,AE N V UW D AX N
aanvoegen,aː n v u ɣ ə n,AE N V UW AX N
aanvoegend,aː n v u ɣ ə n t,AE N V UW AX N T
aanvoelen,aː n v u l ə n,AE N V UW L AX N
aanvoer,aː n v uː r,AE N V UW R
aanvoerder,aː n v uː r d ə r,AE N V UW R D AX R
aanvoeren,aː n v uː r ə n,AE N V UW R AX N
aanvoerlijn,aː n v uː r l ɛ i̯ n,AE N V UW R L EH IH N
aanvraag,aː n v r aː x,AE N V R AE
aanvragen,aː n v r aː ɣ ə n,AE N V R AE AX N
aanvreten,aː n v r eː t ə n,AE N V R EH T AX N
aanvullen,aː n v ʏ l ə n,AE N V L AX N
aanvulling,aː n v ʏ l ɪ ŋ,AE N V L IH NG
aanvuren,aː n v yː r ə n,AE N V R AX N
aanwaaien,aː n ʋ aː i̯ ə n,AE N AE IH AX N
aanwakkeren,aː n ʋ ɑ k ə r ə n,AE N AA K AX R AX N
aanwas,aː n ʋ ɑ s,AE N AA S
aanwassen,aː n ʋ ɑ s ə n,AE N AA S AX N
aanwenden,aː n ʋ ɛ n d ə n,AE N EH N D AX N
aanwerken,aː n ʋ ɛ r k ə n,AE N EH R K AX N
aanwerpen,aː n ʋ ɛ r p ə n,AE N EH R P AX N
aanwerven,aː n ʋ ɛ r v ə n,AE N EH R V AX N
aanweven,aː n ʋ eː v ə n,AE N EH V AX N
aanwezen,aː n ʋ eː z ə n,AE N EH Z AX N
aanwezig,aː n ʋ eː z ə x,AE N EH Z AX
aanwezige,aː n ʋ eː z ə ɣ ə,AE N EH Z AX AX
aanwezigheid,aː n ʋ eː z ə x ɦ ɛ i̯ t,AE N EH Z AX EH IH T
aanwijsapparaat,aː n ʋ ɛ i̯ s ɑ p aː r aː t,AE N EH IH S AA P AE R AE T
aanwijzen,aː n ʋ ɛ i̯ z ə n,AE N EH IH Z AX N
aanwijzing,aː n ʋ ɛ i z ɪ ŋ,AE N EH IH Z IH NG
aanwijzingsbord,aː n ʋ ɛ i̯ z ɪ ŋ s b ɔ r t,AE N EH IH Z IH NG S B AO R T
aanwinnen,aː n ʋ ɪ n ə n,AE N IH N AX N
aanwinst,aː n ʋ ɪ n s t,AE N IH N S T
aanwoekeren,aː n ʋ u k ə r ə n,AE N UW K AX R AX N
aanwortelen,aː n ʋ ɔ r t ə l ə n,AE N AO R T AX L AX N
aanwrijven,aː n v r ɛ i̯ v ə n,AE N V R EH IH V AX N
aanzaaien,aː n z aː j ə n,AE N Z AE Y AX N
aanzanden,aː n z ɑ n d ə n,AE N Z AA N D AX N
aanzeggen,aː n z ɛ ɣ ə n,AE N Z EH AX N
aanzegger,aː n z ɛ ɣ ə r,AE N Z EH AX R
aanzeilen,aː n z ɛ i̯ l ə n,AE N Z EH IH L AX N
aanzetten,aː n z ɛ t ə n,AE N Z EH T AX N
aanzien,aː n z i n,AE N Z IH N
aanzienlijk,aː n z i n l ə k,AE N Z IH N L AX K
aanzijn,aː n z ɛ i̯ n,AE N Z EH IH N
aanzitten,aː n z ɪ t ə n,AE N Z IH T AX N
aanzoek,aː n z u k,AE N Z UW K
aanzoeten,aː n z u t ə n,AE N Z UW T AX N
aanzouten,aː n z ɑ u̯ t ə n,AE N Z AA W T AX N
aanzuren,aː n z yː r ə n,AE N Z R AX N
aanzwellen,aː n z ʋ ɛ l ə n,AE N Z EH L AX N
aanzwemmen,aː n z ʋ ɛ m ə n,AE N Z EH M AX N
aap,aː p,AE P
aapachtig,aː p ɑ x t ə x,AE P AA T AX
aapje,aː p j ə,AE P Y AX
aapmens,aː p m ɛ n s,AE P M EH N S
aar,aː r,AE R
aard,aː r t,AE R T
aardappel,aː r d ɑ p ə l,AE R D AA P AX L
aardappelpuree,aː r d ɑ p ə l p y r eː,AE R D AA P AX L P R EH
aardappelsalade,aː r d ɑ p ə l s aː l aː d ə,AE R D AA P AX L S AE L AE D AX
aardappelveld,aː r d ɑ p ə l v ɛ l t,AE R D AA P AX L V EH L T
aardas,aː r t ɑ s,AE R T AA S
aardbei,aː r t b ɛ i̯,AE R T B EH IH
aardbeienmelk,aː r t b ɛ i̯ ə n m ɛ l k,AE R T B EH IH AX N M EH L K
aardbeienplant,aː r t b ɛ i̯ ə n p l ɑ n t,AE R T B EH IH AX N P L AA N T
aardbeivlinder,aː r t b ɛ i̯ v l ɪ n d ə r,AE R T B EH IH V L IH N D AX R
aardbeving,aː r t b eː v ɪ ŋ,AE R T B EH V IH NG
aardbevingshaard,aː r t b eː v ɪ ŋ s ɦ aː r t,AE R T B EH V IH NG S AE R T
aardbevingsschade,aː r t b eː v ɪ ŋ s x aː d ə,AE R T B EH V IH NG S AE D AX
aardbodem,aː r t b oː d ə m,AE R T B OH D AX M
aarde,aː r d ə,AE R D AX
aardedonker,aː r d ə d ɔ ŋ k ə r,AE R D AX D AO NG K AX R
aardema,aː r d ə m aː,AE R D AX M AE
aarden,aː r d ə n,AE R D AX N
aardes,aː r d ə s,AE R D AX S
aardewerk,aː r d ə ʋ ɛ r k,AE R D AX EH R K
aardewerken,aː r d ə ʋ ɛ r k ə n,AE R D AX EH R K AX N
aardgas,aː r t x ɑ s,AE R T AA S
aardgewas,aː r t x ə ʋ ɑ s,AE R T AX AA S
aardgordel,aː r t x ɔ r d ə l,AE R T AO R D AX L
aardhoop,aː r t ɦ oː p,AE R T OH P
aardig,aː r d ə x,AE R D AX
aardigheid,aː r d ə x ɦ ɛ i̯ t,AE R D AX EH IH T
aarding,aː r d ɪ ŋ,AE R D IH NG
aardkloot,aː r t k l oː t,AE R T K L OH T
aardkorst,aː r t k ɔ r s t,AE R T K AO R S T
aardkunde,aː r t k ʏ n d ə,AE R T K N D AX
aardluis,aː r t l œ y̯ s,AE R T L AE S
aardmagnetisch,aː r t m ɑ x n eː t i s,AE R T M AA N EH T IH S
aardmagnetisme,aː r t m ɑ x n eː t ɪ s m ə,AE R T M AA N EH T IH S M AX
aardmagnetisme,aː r t m ɑ x n ə t ɪ s m ə,AE R T M AA N AX T IH S M AX
aardmantel,aː r t m ɑ n t ə l,AE R T M AA N T AX L
aardmuis,aː r t m œ y̯ s,AE R T M AE S
aardnoot,aː r t n oː t,AE R T N OH T
aardolie,aː r d oː l i,AE R D OH L IH
aardoppervlak,aː r t ɔ p ə r v l ɑ k,AE R T AO P AX R V L AA K
aardpeer,aː r t p eː r,AE R T P EH R
aardpek,aː r t p ɛ k,AE R T P EH K
aardrijk,aː r t r ɛ i̯ k,AE R T R EH IH K
aardrijksbeschrijving,aː r t r ɛ i̯ k s b ə s x r ɛ i̯ v ɪ ŋ,AE R T R EH IH K S B AX S R EH IH V IH NG
aardrijkskunde,aː r d r ə k s k ʏ n d ə,AE R D R AX K S K N D AX
aardrijkskunde,aː r d r ɛ i̯ k s k ʏ n d ə,AE R D R EH IH K S K N D AX
aardrijkskunde,aː r t r ɛ i̯ k s k ʏ n d ə,AE R T R EH IH K S K N D AX
aardrijkskundig,aː r d r ə k s k ʏ n d ə x,AE R D R AX K S K N D AX
aardrijkskundig,aː r d r ɛ i̯ k s k ʏ n d ə x,AE R D R EH IH K S K N D AX
aardrijkskundig,aː r t r ɛ i̯ k s k ʏ n d ə x,AE R T R EH IH K S K N D AX
aards,aː r t s,AE R T S
aardsatelliet,aː r t s aː t ə l i t,AE R T S AE T AX L IH T
aardschok,aː r t s x ɔ k,AE R T S AO K
aardsgezind,aː r t s x ə z ɪ n t,AE R T S AX Z IH N T
aardslak,aː r t s l ɑ k,AE R T S L AA K
aardslang,aː r t s l ɑ ŋ,AE R T S L AA NG
aardvarken,aː r t f ɑ r k ə n,AE R T F AA R K AX N
aardveil,aː r t f ɛ i̯ l,AE R T F EH IH L
aardverschuiving,aː r t f ə r s x œ y̯ v ɪ ŋ,AE R T F AX R S AE V IH NG
aardverschuiving,aː r t f ɛ r s x œ y̯ v ɪ ŋ,AE R T F EH R S AE V IH NG
aardvlo,aː r t v l oː,AE R T V L OH
aardvrucht,aː r t f r ʏ x t,AE R T F R T
aardwarmte,aː r t ʋ ɑ r m t ə,AE R T AA R M T AX
aardwolf,aː r t ʋ ɔ l f,AE R T AO L F
aardworm,aː r t ʋ ɔ r m,AE R T AO R M
aarlen,aː r l ə n,AE R L AX N
aarnout,aː r n ɑ u̯ t,AE R N AA W T
aars,aː r s,AE R S
aarsdarm,aː r s d ɑ r m,AE R S D AA R M
aarsmade,aː r s m aː d ə,AE R S M AE D AX
aarsvoet,aː r s f u t,AE R S F UW T
aarswis,aː r s ʋ ɪ s,AE R S IH S
aart,aː r t,AE R T
aarts,aː r t s,AE R T S
aartsabt,aː r t s ɑ p t,AE R T S AA P T
aartsbisdom,aː r t s b ɪ s d ɔ m,AE R T S B IH S D AO M
aartsbisschop,aː r t s b ɪ s x ɔ p,AE R T S B IH S AO P
aartsengel,aː r t s ɛ ŋ ə l,AE R T S EH NG AX L
aartshertog,aː r t s ɦ ɛ r t ɔ x,AE R T S EH R T AO
aartshertogdom,aː r t s ɦ ɛ r t ɔ x d ɔ m,AE R T S EH R T AO D AO M
aartshertogin,aː r t s ɦ ɛ r t oː ɣ ɪ n,AE R T S EH R T OH IH N
aartslui,aː r t s l œ y̯,AE R T S L AE
aartsmoeder,aː r t s m u d ə r,AE R T S M UW D AX R
aartspriester,aː r t s p r i s t ə r,AE R T S P R IH S T AX R
aartsvader,aː r t s f aː d ə r,AE R T S F AE D AX R
aartsvaderlijk,aː r t s f aː d ə r l ə k,AE R T S F AE D AX R L AX K
aartsvijand,aː r t s f ɛ i̯ ɑ n t,AE R T S F EH IH AA N T
aarzelen,aː r z ə l ə n,AE R Z AX L AX N
aarzeling,aː r z ə l ɪ ŋ,AE R Z AX L IH NG
aas,aː s,AE S
aasdier,aː s d iː r,AE S D IH R
aasetend,aː s eː t ə n t,AE S EH T AX N T
aaseter,aː s eː t ə r,AE S EH T AX R
aasgewicht,aː s x ə ʋ ɪ x t,AE S AX IH T
aasgier,aː s x iː r,AE S IH R
aasvlieg,aː s f l i x,AE S F L IH
aasvogel,aː s f oː ɣ ə l,AE S F OH AX L
aasvretend,aː s f r eː t ə n t,AE S F R EH T AX N T
abacterieel,aː b ɑ k t eː r i eː l,AE B AA K T EH R IH EH L
abacus,ɑ b aː k ʏ s,AA B AE K S
abattoir,aː b aː t ʋ aː r,AE B AE T AE R
abbatiaal,ɑ b aː t ʃ aː l,AA B AE T SH AE L
abbink,ɑ b ɪ ŋ k,AA B IH NG K
abc,aː b eː s eː,AE B EH S EH
abces,ɑ p s ɛ s,AA P S EH S
abchazisch,ɑ p x aː z i s,AA P AE Z IH S
abcoude,ɑ p k ɑ u̯ d ə,AA P K AA W D AX
abdicatie,ɑ b d i k aː t s i,AA B D IH K AE T S IH
abdiceren,ɑ p d i s eː r ə n,AA P D IH S EH R AX N
abdij,ɑ b d ɛ i̯,AA B D EH IH
abdijkerk,ɑ p d ɛ i̯ k ɛ r k,AA P D EH IH K EH R K
abdis,ɑ b d ɪ s,AA B D IH S
abdoel,ɑ p d u l,AA P D UW L
abdoella,ɑ p d u l aː,AA P D UW L AE
abductie,ɑ p d ʏ k s i,AA P D K S IH
abeel,aː b eː l,AE B EH L
abel,aː b ə l,AE B AX L
abiogenese,aː b i oː ɣ eː n eː z ə,AE B IH OH EH N EH Z AX
abiogenese,aː b i oː ɣ ə n eː z ə,AE B IH OH AX N EH Z AX
abject,ɑ b j ɛ k t,AA B Y EH K T
ablatief,ɑ b l aː t i f,AA B L AE T IH F
ablativus,ɑ b l aː t i v ʏ s,AA B L AE T IH V S
ablutie,ɑ p l y t s i,AA P L T S IH
abn,aː b eː ɛ n,AE B EH EH N
abnormaal,ɑ b n ɔ r m aː l,AA B N AO R M AE L
abnormaliteit,ɑ p n ɔ r m aː l i t ɛ i̯ t,AA P N AO R M AE L IH T EH IH T
abo,aː b oː,AE B OH
abolitie,ɑ b oː l i t s i,AA B OH L IH T S IH
abominabel,aː b oː m i n aː b ə l,AE B OH M IH N AE B AX L
abonnee,ɑ b ɔ n eː,AA B AO N EH
abonnement,ɑ b ɔ n ə m ɛ n t,AA B AO N AX M EH N T
abonneren,ɑ b ɔ n eː r ə n,AA B AO N EH R AX N
aborderen,aː b ɔ r d eː r ə n,AE B AO R D EH R AX N
aborteren,aː b ɔ r t eː r ə n,AE B AO R T EH R AX N
abortie,aː b ɔ r s i,AE B AO R S IH
abortorium,aː b ɔ r t oː r i ʏ m,AE B AO R T OH R IH M
abortus,aː b ɔ r t ʏ s,AE B AO R T S
abortuskliniek,aː b ɔ r t ʏ s k l i n i k,AE B AO R T S K L IH N IH K
abraham,aː b r aː ɦ ɑ m,AE B R AE AA M
abrahamitisch,aː b r aː ɦ ɑ m i t i s,AE B R AE AA M IH T IH S
abri,aː b r i,AE B R IH
abrikoos,aː b r i k oː s,AE B R IH K OH S
abrogatie,ɑ b r oː ɣ aː t s i,AA B R OH AE T S IH
absces,ɑ p s ɛ s,AA P S EH S
abscis,ɑ p s ɪ s,AA P S IH S
absint,ɑ p s ɪ n t,AA P S IH N T
absolutie,ɑ p s oː l y t s i,AA P S OH L T S IH
absolutisme,ɑ p s oː l y t ɪ s m ə,AA P S OH L T IH S M AX
absolutist,ɑ p s oː l y t ɪ s t,AA P S OH L T IH S T
absolutistisch,ɑ p s oː l y t ɪ s t i s,AA P S OH L T IH S T IH S
absoluut,ɑ p s oː l y t,AA P S OH L T
absorberen,ɑ p s ɔ r b eː r ə n,AA P S AO R B EH R AX N
absorptie,ɑ p s ɔ r p s i,AA P S AO R P S IH
abstract,ɑ p s t r ɑ k t,AA P S T R AA K T
abstractie,ɑ p s t r ɑ k s i,AA P S T R AA K S IH
abstraheren,ɑ p s t r aː ɦ eː r ə n,AA P S T R AE EH R AX N
absurd,ɑ p s ʏ r t,AA P S R T
absurditeit,ɑ p s ʏ r d i t ɛ i̯ t,AA P S R D IH T EH IH T
abt,ɑ p t,AA P T
abuis,aː b œ y̯ s,AE B AE S
abundant,aː b ʏ n d ɑ n t,AE B N D AA N T
abusievelijk,aː b y s i v ə l ə k,AE B S IH V AX L AX K
abw,aː b eː ʋ eː,AE B EH EH
acacia,aː k aː s i aː,AE K AE S IH AE
academicus,aː k aː d eː m i k ʏ s,AE K AE D EH M IH K S
academie,aː k aː d eː m i,AE K AE D EH M IH
academisch,aː k aː d eː m i s,AE K AE D EH M IH S
academisch,ɑ k aː d eː m i s,AA K AE D EH M IH S
academisch,ɑ k ə d eː m i s,AA K AX D EH M IH S
acarologie,aː k aː r oː l oː ɣ i,AE K AE R OH L OH IH
acarologisch,aː k aː r oː l oː ɣ i s,AE K AE R OH L OH IH S
acaroloog,aː k aː r oː l oː x,AE K AE R OH L OH
accapareren,ɑ k ɑ p aː r eː r ə n,AA K AA P AE R EH R AX N
accederen,ɑ k s eː d eː r ə n,AA K S EH D EH R AX N
acceleratie,ɑ k s eː l ə r aː t s i,AA K S EH L AX R AE T S IH
acceleratie,ɑ k s ə l ə r aː t s i,AA K S AX L AX R AE T S IH
accelereren,ɑ k s eː l ə r eː r ə n,AA K S EH L AX R EH R AX N
accelereren,ɑ k s ə l ə r eː r ə n,AA K S AX L AX R EH R AX N
accent,ɑ k s ɛ n t,AA K S EH N T
accentueren,ɑ k s ɛ n t y eː r ə n,AA K S EH N T EH R AX N
acceptabel,ɑ k s ɛ p t aː b ə l,AA K S EH P T AE B AX L
accepteren,ɑ k s ɛ p t eː r ə n,AA K S EH P T EH R AX N
accessie,ɑ k s ɛ s i,AA K S EH S IH
accessoire,ɑ s ə s ʋ aː r ə,AA S AX S AE R AX
accident,ɑ k s i d ɛ n t,AA K S IH D EH N T
accijns,ɑ k s ɛ ɪ n s,AA K S EH IH N S
accolade,ɑ k oː l aː d ə,AA K OH L AE D AX
accommodatie,ɑ k ɔ m oː d aː t s i,AA K AO M OH D AE T S IH
accoord,ɑ k oː r t,AA K OH R T
accordeon,ɑ k ɔ r d eː ɔ n,AA K AO R D EH AO N
accordeon,ɑ k ɔ r d i ɔ n,AA K AO R D IH AO N
accordeonfile,ɑ k ɔ r d eː ɔ n f i l ə,AA K AO R D EH AO N F IH L AX
account,ɑ k ɑ u̯ n t,AA K AA W N T
accountant,ɑ k ɑ u̯ n t ə n t,AA K AA W N T AX N T
accretie,ɑ k r eː t s i,AA K R EH T S IH
accu,ɑ k y,AA K
acculturalisatie,ɑ k ʏ l t y r aː l i z aː t s i,AA K L T R AE L IH Z AE T S IH
accumulatie,ɑ k y k y l aː t s i,AA K K L AE T S IH
accumulator,ɑ k y m y l aː t ɔ r,AA K M L AE T AO R
accuraat,ɑ k y r aː t,AA K R AE T
accuratesse,ɑ k y r aː t ɛ s ə,AA K R AE T EH S AX
accusatief,ɑ k y z aː t i f,AA K Z AE T IH F
accusativus,ɑ k y z aː t i v ʏ s,AA K Z AE T IH V S
acetaat,ɑ s ə t aː t,AA S AX T AE T
acetyleen,ɑ s ə t i l eː n,AA S AX T IH L EH N
ach,ɑ x,AA
achab,aː x ɑ p,AE AA P
achenebbisj,ɑ x ə n ɛ b ə ʃ,AA AX N EH B AX SH
achilles,ɑ x ɪ l ə s,AA IH L AX S
achmed,ɑ x m ɛ t,AA M EH T
acht,ɑ x t,AA T
achtbaan,ɑ x t b aː n,AA T B AE N
achtbaar,ɑ x t b aː r,AA T B AE R
achtbenig,ɑ x t b eː n ə x,AA T B EH N AX
achtduizend,ɑ x t d œ y̯ z ə n t,AA T D AE Z AX N T
achteloos,ɑ x t ə l oː s,AA T AX L OH S
achteloosheid,ɑ x t ə l oː s ɦ ɛ i̯ t,AA T AX L OH S EH IH T
achten,ɑ x t ə n,AA T AX N
achtendertig,ɑ x t ə n d ɛ r t ə x,AA T AX N D EH R T AX
achtendertig,ɑ x t ɛ n d ɛ r t ə x,AA T EH N D EH R T AX
achtennegentig,ɑ x t ə n eː ɣ ə n t ə x,AA T AX N EH AX N T AX
achtentachtig,ɑ x t ə n t ɑ x t ə x,AA T AX N T AA T AX
achtentwintig,ɑ x t ə n t ʋ ɪ n t ə x,AA T AX N T IH N T AX
achtentwintig,ɑ x t ɛ n t ʋ ɪ n t ə x,AA T EH N T IH N T AX
achtenveertig,ɑ x t ə n v eː r t ə x,AA T AX N V EH R T AX
achtenvijftig,ɑ x t ə n v ɛ i̯ f t ə x,AA T AX N V EH IH F T AX
achtenzestig,ɑ x t ə n s ɛ s t ə x,AA T AX N S EH S T AX
achtenzeventig,ɑ x t ə n z eː v ə n t ə x,AA T AX N Z EH V AX N T AX
achter,ɑ x t ə r,AA T AX R
achteraan,ɑ x t ə r aː n,AA T AX R AE N
achteraf,ɑ x t ə r ɑ f,AA T AX R AA F
achterafstraat,ɑ x t ə r ɑ f s t r aː t,AA T AX R AA F S T R AE T
achterbak,ɑ x t ə r b ɑ k,AA T AX R B AA K
achterbaks,ɑ x t ə r b ɑ k s,AA T AX R B AA K S
achterban,ɑ x t ə r b ɑ n,AA T AX R B AA N
achterberg,ɑ x t ə r b ɛ r x,AA T AX R B EH R
achterblijven,ɑ x t ə r b l ɛ i̯ v ə n,AA T AX R B L EH IH V AX N
achterbout,ɑ x t ə r b ɑ u̯ t,AA T AX R B AA W T
achterbuurt,ɑ x t ə r b yː r t,AA T AX R B R T
achterdeel,ɑ x t ə r d eː l,AA T AX R D EH L
achterdek,ɑ x t ə r d ɛ k,AA T AX R D EH K
achterdenken,ɑ x t ə r d ɛ ŋ k ə n,AA T AX R D EH NG K AX N
achterdeur,ɑ x t ə r d øː r,AA T AX R D R
achterdocht,ɑ x t ə r d ɔ x t,AA T AX R D AO T
achterdochtig,ɑ x t ə r d ɔ x t ə x,AA T AX R D AO T AX
achtereen,ɑ x t ə r eː n,AA T AX R EH N
achtereenvolgend,ɑ x t ə r eː n v ɔ l ɣ ə n t,AA T AX R EH N V AO L AX N T
