word,ipa,ARPAbet
avansa,a v a n s a,AE V AE N S AE
avansat,a v a n s a t,AE V AE N S AE T
avansă,a v a n s ə,AE V AE N S AX
avantaj,a v a n t a ʒ,AE V AE N T AE ZH
avantaje,a v a n t a ʒ e,AE V AE N T AE ZH EH
aveam,a v e̯ a m,AE V EH AE M
avem,a v e m,AE V EH M
aventurai,a v e n t u r a j,AE V EH N T UW R AE Y
aventuram,a v e n t u r a m,AE V EH N T UW R AE M
aventurase,a v e n t u r a s e,AE V EH N T UW R AE S EH
aventurez,a v e n t u r e z,AE V EH N T UW R EH Z
averi,a v e rʲ,AE V EH R
aveți,a v e t sʲ,AE V EH T S
avid,a v i d,AE V IH D
avivai,a v i v a j,AE V IH V AE Y
avivase,a v i v a s e,AE V IH V AE S EH
avivez,a v i v e z,AE V IH V EH Z
avortai,a v o r t a j,AE V OH R T AE Y
avortat,a v o r t a t,AE V OH R T AE T
avortez,a v o r t e z,AE V OH R T EH Z
avui,a v u j,AE V UW Y
azer,a z e r,AE Z EH R
azerbaidjan,a z e r b a j d͡ʒ a n,AE Z EH R B AE Y JH AE N
azere,a z e r e,AE Z EH R EH
azeri,a z e rʲ,AE Z EH R
azeră,a z e r ə,AE Z EH R AX
așa,a ʃ a,AE SH AE
așadar,a ʃ a d a r,AE SH AE D AE R
aștepta,a ʃ t e p t a,AE SH T EH P T AE
așteptat,a ʃ t e p t a t,AE SH T EH P T AE T
ați,a t͡sʲ,AE
ață,a t͡s ə,AE AX
baba,b a b a,B AE B AE
babe,b a b e,B AE B EH
babei,b a b e j,B AE B EH Y
babo,b a b o,B AE B OH
babă,b a b ə,B AE B AX
baca,b a k a,B AE K AE
baco,b a k o,B AE K OH
bag,b a ɡ,B AE G
bage,b a d͡ʒ e,B AE JH EH
bagi,b a d͡ʒʲ,B AE JH
baia,b a j a,B AE Y AE
baie,b a j e,B AE Y EH
baio,b a j o,B AE Y OH
bala,b a l a,B AE L AE
balcanic,b a l k a n i k,B AE L K AE N IH K
balcoane,b a l k o̯ a n e,B AE L K OH AE N EH
balei,b a l e j,B AE L EH Y
balena,b a l e n a,B AE L EH N AE
balene,b a l e n e,B AE L EH N EH
baleno,b a l e n o,B AE L EH N OH
baligă,b a l i ɡ ə,B AE L IH G AX
balo,b a l o,B AE L OH
balta,b a l t a,B AE L T AE
baltic,b a l t i k,B AE L T IH K
balto,b a l t o,B AE L T OH
baltă,b a l t ə,B AE L T AX
banano,b a n a n o,B AE N AE N OH
banca,b a n k a,B AE N K AE
banco,b a ŋ k o,B AE NG K OH
banda,b a n d a,B AE N D AE
bande,b a n d e,B AE N D EH
bando,b a n d o,B AE N D OH
banița,b a nʲ t͡s a,B AE N AE
barai,b a r a j,B AE R AE Y
baram,b a r a m,B AE R AE M
barat,b a r a t,B AE R AE T
barba,b a r b a,B AE R B AE
barbo,b a r b o,B AE R B OH
bardou,b a r d o w,B AE R D OH W
barz,b a r z,B AE R Z
barza,b a r z a,B AE R Z AE
barzo,b a r z o,B AE R Z OH
basca,b a s k a,B AE S K AE
basco,b a s k o,B AE S K OH
basma,b a s m a,B AE S M AE
batem,b a t e m,B AE T EH M
bateri,b a t e rʲ,B AE T EH R
bată,b a t ə,B AE T AX
bazam,b a z a m,B AE Z AE M
bea,b e̯ a,B EH AE
beai,b e̯ a j,B EH AE Y
beam,b e̯ a m,B EH AE M
beat,b e̯ a t,B EH AE T
beata,b e̯ a t a,B EH AE T AE
beau,b e̯ a w,B EH AE W
bei,b e j,B EH Y
beijing,b e j ʒ i ŋ,B EH Y ZH IH NG
beijing,b e j ʒ i ŋ ɡ,B EH Y ZH IH NG G
belea,b e l e̯ a,B EH L EH AE
belim,b e l i m,B EH L IH M
bem,b e m,B EH M
bengalez,b e ŋ ɡ a l e z,B EH NG G AE L EH Z
beniamin,b e n j a m i n,B EH N Y AE M IH N
benzi,b e n zʲ,B EH N Z
benzile,b e n z i l e,B EH N Z IH L EH
benzina,b e n z i n a,B EH N Z IH N AE
benzine,b e n z i n e,B EH N Z IH N EH
benzino,b e n z i n o,B EH N Z IH N OH
beregate,b e r e ɡ a t e,B EH R EH G AE T EH
beregată,b e r e ɡ a t ə,B EH R EH G AE T AX
beri,b e rʲ,B EH R
bestial,b e s t i a l,B EH S T IH AE L
bestialitate,b e s t i a l i t a t e,B EH S T IH AE L IH T AE T EH
bețiv,b e t͡s i v,B EH IH V
bibescu,b i b e s k u,B IH B EH S K UW
biblioteca,b i b l i o t e k a,B IH B L IH OH T EH K AE
bibliotecă,b i b l i o t e k ə,B IH B L IH OH T EH K AX
bicicleta,b i t͡ʃ i k l e t a,B IH CH IH K L EH T AE
bicla,b i k l a,B IH K L AE
bifurcai,b i f u r k a j,B IH F UW R K AE Y
bifurcam,b i f u r k a m,B IH F UW R K AE M
bifurcase,b i f u r k a s e,B IH F UW R K AE S EH
bifurce,b i f u r t͡ʃ e,B IH F UW R CH EH
bifurci,b i f u r t͡ʃʲ,B IH F UW R CH
biga,b i ɡ a,B IH G AE
bigi,b i d͡ʒʲ,B IH JH
bigo,b i ɡ o,B IH G OH
bila,b i l a,B IH L AE
bile,b i l e,B IH L EH
bilo,b i l o,B IH L OH
bineînțeles,b i n e ɨ n t s e l e s,B IH N EH IX N T S EH L EH S
biofizician,b i o f i z i t͡ʃ j a n,B IH OH F IH Z IH CH Y AE N
biofizică,b i o f i z i k ə,B IH OH F IH Z IH K AX
biomasa,b i o m a s a,B IH OH M AE S AE
biomaso,b i o m a s o,B IH OH M AE S OH
biserică,b i s e r i k ə,B IH S EH R IH K AX
blană,b l a n ə,B L AE N AX
bloca,b l o k a,B L OH K AE
blocase,b l o k a s e,B L OH K AE S EH
bluza,b l u z a,B L UW Z AE
bluzo,b l u z o,B L UW Z OH
boală,b o̯ a l ə,B OH AE L AX
boașe,b o̯ a ʃ e,B OH AE SH EH
boașele,b o̯ a ʃ e l e,B OH AE SH EH L EH
boașelor,b o̯ a ʃ e l o ɾ,B OH AE SH EH L OH DX
boemia,b o e m i a,B OH EH M IH AE
bogat,b o ɡ a t,B OH G AE T
bogdan,b o ɡ d a n,B OH G D AE N
boi,b o j,B OH Y
boiai,b o j a j,B OH Y AE Y
boim,b o i m,B OH IH M
boise,b o i s e,B OH IH S EH
boit,b o i t,B OH IH T
boli,b o lʲ,B OH L
bolnăvicios,b o l n ə v i t͡ʃ j o s,B OH L N AX V IH CH Y OH S
bombai,b o m b a j,B OH M B AE Y
bombat,b o m b a t,B OH M B AE T
bombe,b o m b e,B OH M B EH
bombez,b o m b e z,B OH M B EH Z
bombo,b o m b o,B OH M B OH
bondar,b o n d a r,B OH N D AE R
bora,b o r a,B OH R AE
boram,b o r a m,B OH R AE M
borta,b o r t a,B OH R T AE
borte,b o r t e,B OH R T EH
borî,b o r ɨ,B OH R IX
botanica,b o t a n i k a,B OH T AE N IH K AE
botanici,b o t a n i t͡ʃʲ,B OH T AE N IH CH
botanico,b o t a n i k o,B OH T AE N IH K OH
botez,b o t e z,B OH T EH Z
boteza,b o t e z a,B OH T EH Z AE
botezuri,b o t e z u rʲ,B OH T EH Z UW R
boul,b o u l,B OH UW L
boule,b o u l e,B OH UW L EH
boș,b o ʃ,B OH SH
boșul,b o ʃ u,B OH SH UW
boșul,b o ʃ u l,B OH SH UW L
boșului,b o ʃ u l u j,B OH SH UW L UW Y
brazilia,b r a z i l i a,B R AE Z IH L IH AE
brazilian,b r a z i l i a n,B R AE Z IH L IH AE N
brice,b r i t͡ʃ e,B R IH CH EH
brodai,b r o d a j,B R OH D AE Y
brodat,b r o d a t,B R OH D AE T
brodez,b r o d e z,B R OH D EH Z
bruia,b r u j a,B R UW Y AE
bruie,b r u j e,B R UW Y EH
brunei,b r u n e j,B R UW N EH Y
brâncă,b r ɨ n k ə,B R IX N K AX
buc,b u k,B UW K
buca,b u k a,B UW K AE
buci,b u t ʃʲ,B UW T SH
bucile,b u t͡ʃ i l e,B UW CH IH L EH
buco,b u k o,B UW K OH
bucule,b u k u l e,B UW K UW L EH
bucă,b u k ə,B UW K AX
budai,b u d a j,B UW D AE Y
buf,b u f,B UW F
bufali,b u f a lʲ,B UW F AE L
bufoni,b u f o nʲ,B UW F OH N
bufă,b u f ə,B UW F AX
buh,b u h,B UW HH
buhă,b u h ə,B UW HH AX
bulbuca,b u l b u k a,B UW L B UW K AE
bulgar,b u l ɡ a r,B UW L G AE R
bulgara,b u l ɡ a r a,B UW L G AE R AE
bulgaro,b u l ɡ a r o,B UW L G AE R OH
bulgară,b u l ɡ a r ə,B UW L G AE R AX
bulgărească,b u l ɡ ə r e̯ a s k ə,B UW L G AX R EH AE S K AX
bulgăresc,b u l ɡ ə r e s k,B UW L G AX R EH S K
bulgărește,b u l ɡ ə r e ʃ t e,B UW L G AX R EH SH T EH
bulgărești,b u l ɡ ə r e ʃ tʲ,B UW L G AX R EH SH T
bumbac,b u m b a k,B UW M B AE K
buna,b u n a,B UW N AE
bune,b u n e,B UW N EH
bunic,b u n i k,B UW N IH K
bună,b u n ə,B UW N AX
burai,b u r a j,B UW R AE Y
buram,b u r a m,B UW R AE M
burat,b u r a t,B UW R AE T
burete,b u r e t e,B UW R EH T EH
burta,b u r t a,B UW R T AE
burtă,b u r t ə,B UW R T AX
busola,b u s o l a,B UW S OH L AE
busolo,b u s o l o,B UW S OH L OH
busolă,b u s o l ə,B UW S OH L AX
buza,b u z a,B UW Z AE
buze,b u z e,B UW Z EH
buzunar,b u z u n a r,B UW Z UW N AE R
buzărnescu,b u z ə r n e s k u,B UW Z AX R N EH S K UW
băiat,b ə j a t,B AX Y AE T
băiețaș,b ə j ɛ t s a ʃ,B AX Y EH T S AE SH
băiețași,b ə j e t͡s a ʃʲ,B AX Y EH AE SH
băiețașii,b ə j e t s a ʃ iː,B AX Y EH T S AE SH IH
băiețașilor,b ə j e t s a ʃ i l o r,B AX Y EH T S AE SH IH L OH R
băiețașul,b ə j e t͡s a ʃ u,B AX Y EH AE SH UW
băiețașul,b ə j e t͡s a ʃ u l,B AX Y EH AE SH UW L
băiețașului,b ə j e t͡s a ʃ u l u j,B AX Y EH AE SH UW L UW Y
băieței,b ə j e t͡s e j,B AX Y EH EH Y
băiețeii,b ə j e t s e j i,B AX Y EH T S EH Y IH
băiețeilor,b ə j e t s e j l o r,B AX Y EH T S EH Y L OH R
băiețel,b ə j ɛ t s ɛ l,B AX Y EH T S EH L
băiețelul,b ə j e t͡s e l u,B AX Y EH EH L UW
băiețelul,b ə j e t͡s e l u l,B AX Y EH EH L UW L
băiețelului,b ə j e t͡s e l u l u j,B AX Y EH EH L UW L UW Y
băieți,b ə j e t͡sʲ,B AX Y EH
bănescu,b ɘ n e s k u,B N EH S K UW
bănui,b ə n u i,B AX N UW IH
bărbatul,b ə r b a t u,B AX R B AE T UW
bărbatul,b ə r b a t u l,B AX R B AE T UW L
bărbatului,b ə r b a t u l u j,B AX R B AE T UW L UW Y
bărbații,b ə r b a t͡s iː,B AX R B AE IH
bărbaților,b ə r b a t͡s i l o r,B AX R B AE IH L OH R
bărbie,b ə r b i e,B AX R B IH EH
bărbătesc,b ə r b ə t e s k,B AX R B AX T EH S K
bărbătește,b ə r b ə t e ʃ t e,B AX R B AX T EH SH T EH
bărbătești,b ə r b ə t e ʃ tʲ,B AX R B AX T EH SH T
cace,k a t͡ʃ e,K AE CH EH
caci,k a t͡ʃʲ,K AE CH
cada,k a d a,K AE D AE
cadavre,k a d a v r e,K AE D AE V R EH
cadavrele,k a d a v r e l e,K AE D AE V R EH L EH
cadavrelor,k a d a v r e l o r,K AE D AE V R EH L OH R
cadavru,k a d a v r u,K AE D AE V R UW
cadavrul,k a d a v r u,K AE D AE V R UW
cadavrul,k a d a v r u l,K AE D AE V R UW L
cadavrului,k a d a v r u l u j,K AE D AE V R UW L UW Y
cado,k a d o,K AE D OH
cadă,k a d ə,K AE D AX
caise,k a i s e,K AE IH S EH
calce,k a l t͡ʃ e,K AE L CH EH
calci,k a l t͡ʃʲ,K AE L CH
caldarâm,k a l d a r ɨ m,K AE L D AE R IX M
caleo,k a l e̯ o,K AE L EH OH
calitate,k a l i t a t e,K AE L IH T AE T EH
calmai,k a l m a j,K AE L M AE Y
calmase,k a l m a s e,K AE L M AE S EH
calmez,k a l m e z,K AE L M EH Z
calota,k a l o t a,K AE L OH T AE
calote,k a l o t e,K AE L OH T EH
cambodgia,k a m b o d͡ʒ i a,K AE M B OH JH IH AE
camero,k a m e r o,K AE M EH R OH
cana,k a n a,K AE N AE
canada,k a n a d a,K AE N AE D AE
canadian,k a n a d i a n,K AE N AE D IH AE N
canale,k a n a l e,K AE N AE L EH
cancere,k a n t͡ʃ e r e,K AE N CH EH R EH
canicula,k a n i k u l a,K AE N IH K UW L AE
canicule,k a n i k u l e,K AE N IH K UW L EH
cano,k a n o,K AE N OH
canonise,k a n o n i s e,K AE N OH N IH S EH
cană,k a n ə,K AE N AX
caos,k a o s,K AE OH S
capabilitate,c a p a b i l i t a t e,AE P AE B IH L IH T AE T EH
capacitate,k a p a t ʃ i t a t e,K AE P AE T SH IH T AE T EH
capete,k a p e t e,K AE P EH T EH
capitala,k a p i t a l a,K AE P IH T AE L AE
capitale,k a p i t a l e,K AE P IH T AE L EH
capitula,k a p i t u l a,K AE P IH T UW L AE
capitulai,k a p i t u l a j,K AE P IH T UW L AE Y
capitulam,k a p i t u l a m,K AE P IH T UW L AE M
capitulase,k a p i t u l a s e,K AE P IH T UW L AE S EH
capitulat,k a p i t u l a t,K AE P IH T UW L AE T
capitulez,k a p i t u l e z,K AE P IH T UW L EH Z
caprina,k a p r i n a,K AE P R IH N AE
caprine,k a p r i n e,K AE P R IH N EH
caprino,k a p r i n o,K AE P R IH N OH
capro,k a p r o,K AE P R OH
capsam,k a p s a m,K AE P S AE M
capsase,k a p s a s e,K AE P S AE S EH
capsulam,k a p s u l a m,K AE P S UW L AE M
capsulase,k a p s u l a s e,K AE P S UW L AE S EH
capul,k a p u,K AE P UW
capul,k a p u l,K AE P UW L
capăt,k a p ə t,K AE P AX T
car,k a r,K AE R
caracter,k a r a k t e r,K AE R AE K T EH R
caraghios,k a r a ɡ j o s,K AE R AE G Y OH S
cari,k a rʲ,K AE R
carpelo,k a r p e l o,K AE R P EH L OH
carte,k a r t e,K AE R T EH
cartilaj,k a r t i l a ʒ,K AE R T IH L AE ZH
carto,k a r t o,K AE R T OH
cartof,k a r t o f,K AE R T OH F
cartofi,k a r t o fʲ,K AE R T OH F
cartă,k a r t ə,K AE R T AX
cascada,k a s k a d a,K AE S K AE D AE
cascade,k a s k a d e,K AE S K AE D EH
cascado,k a s k a d o,K AE S K AE D OH
casei,k a s e j,K AE S EH Y
caso,k a s o,K AE S OH
castrai,k a s t r a j,K AE S T R AE Y
castram,k a s t r a m,K AE S T R AE M
castrase,k a s t r a s e,K AE S T R AE S EH
castrat,k a s t r a t,K AE S T R AE T
castrez,k a s t r e z,K AE S T R EH Z
castron,k a s t ɾ o n,K AE S T DX OH N
casă,k a s ə,K AE S AX
catalan,k a t a l a n,K AE T AE L AE N
catalane,k a t a l a n e,K AE T AE L AE N EH
catalani,k a t a l a nʲ,K AE T AE L AE N
catalană,k a t a l a n ə,K AE T AE L AE N AX
catalonia,k a t a l o n i a,K AE T AE L OH N IH AE
cataloniei,k a t a l o n i e j,K AE T AE L OH N IH EH Y
catarg,k a t a r ɡ,K AE T AE R G
catule,k a t u l e,K AE T UW L EH
caute,k a u t e,K AE UW T EH
caverne,k a v e r n e,K AE V EH R N EH
caverno,k a v e r n o,K AE V EH R N OH
cazan,k a z a n,K AE Z AE N
cazi,k a zʲ,K AE Z
ce,t͡ʃ e,CH EH
ceai,t ʃ a j,T SH AE Y
ceapa,t͡ʃ e̯ a p a,CH EH AE P AE
ceara,t͡ʃ e̯ a r a,CH EH AE R AE
ceartă,t͡ʃ e̯ a r t ə,CH EH AE R T AX
ceasornic,t͡ʃ e̯ a s o r n i k,CH EH AE S OH R N IH K
ceasornicar,t͡ʃ e̯ a s o r n i k a r,CH EH AE S OH R N IH K AE R
ceaușescu,t͡ʃ e̯ a u ʃ e s k u,CH EH AE UW SH EH S K UW
ceh,t͡ʃ e x,CH EH
cehă,t͡ʃ e h ə,CH EH HH AX
cel,t ʃ e l,T SH EH L
celebrai,t͡ʃ e l e b r a j,CH EH L EH B R AE Y
celebram,t͡ʃ e l e b r a m,CH EH L EH B R AE M
celebrase,t͡ʃ e l e b r a s e,CH EH L EH B R AE S EH
celebrat,t͡ʃ e l e b r a t,CH EH L EH B R AE T
celebrez,t͡ʃ e l e b r e z,CH EH L EH B R EH Z
central,t͡ʃ e n t r a l,CH EH N T R AE L
centrale,t͡ʃ e n t ɾ a l e,CH EH N T DX AE L EH
centrală,t͡ʃ e n t ɾ a l ə,CH EH N T DX AE L AX
cenzura,t͡ʃ e n z u r a,CH EH N Z UW R AE
cenzurai,t͡ʃ e n z u r a j,CH EH N Z UW R AE Y
cenzuram,t͡ʃ e n z u r a m,CH EH N Z UW R AE M
cenzurară,t͡ʃ e n z u r a r ə,CH EH N Z UW R AE R AX
cenzurarăm,t͡ʃ e n z u r a r ə m,CH EH N Z UW R AE R AX M
cenzurarăți,t͡ʃ e n z u r a r ə t sʲ,CH EH N Z UW R AE R AX T S
cenzurase,t͡ʃ e n z u r a s e,CH EH N Z UW R AE S EH
cenzurasem,t͡ʃ e n z u r a s e m,CH EH N Z UW R AE S EH M
cenzuraseră,t͡ʃ e n z u r a s e r ə,CH EH N Z UW R AE S EH R AX
cenzuraserăm,t͡ʃ e n z u r a s e r ə m,CH EH N Z UW R AE S EH R AX M
cenzuraserăți,t͡ʃ e n z u r a s e r ə t sʲ,CH EH N Z UW R AE S EH R AX T S
cenzuraseși,t͡ʃ e n z u r a s e ʃʲ,CH EH N Z UW R AE S EH SH
cenzurat,t͡ʃ e n z u r a t,CH EH N Z UW R AE T
cenzurau,t͡ʃ e n z u r a w,CH EH N Z UW R AE W
cenzurași,t͡ʃ e n z u r a ʃʲ,CH EH N Z UW R AE SH
cenzurați,t͡ʃ e n z u r a t͡sʲ,CH EH N Z UW R AE
cenzurează,t͡ʃ e n z u r e̯ a z ə,CH EH N Z UW R EH AE Z AX
cenzurez,t͡ʃ e n z u r e z,CH EH N Z UW R EH Z
cenzureze,t͡ʃ e n z u r e z e,CH EH N Z UW R EH Z EH
cenzurezi,t͡ʃ e n z u r e zʲ,CH EH N Z UW R EH Z
cenzuro,t͡ʃ e n z u r o,CH EH N Z UW R OH
cenzurând,t͡ʃ e n z u r ɨ n d,CH EH N Z UW R IX N D
cenzură,t͡ʃ e n z u r ə,CH EH N Z UW R AX
cenzurăm,t͡ʃ e n z u r ə m,CH EH N Z UW R AX M
cepe,t͡ʃ e p e,CH EH P EH
cepuri,t͡ʃ e p u rʲ,CH EH P UW R
cer,t͡ʃ e r,CH EH R
ceramica,t͡ʃ e r a m i k a,CH EH R AE M IH K AE
ceramico,t͡ʃ e r a m i k o,CH EH R AE M IH K OH
ceramiste,t͡ʃ e r a m i s t e,CH EH R AE M IH S T EH
cerb,t͡ʃ e r b,CH EH R B
cerbar,t͡ʃ e r b a r,CH EH R B AE R
cerbi,t͡ʃ e r bʲ,CH EH R B
cerbice,t ʃ e r b i t ʃ e,T SH EH R B IH T SH EH
cerc,t͡ʃ e r k,CH EH R K
cercai,t͡ʃ e r k a j,CH EH R K AE Y
cercam,t͡ʃ e r k a m,CH EH R K AE M
cercase,t͡ʃ e r k a s e,CH EH R K AE S EH
cercat,t͡ʃ e r k a t,CH EH R K AE T
cerce,t͡ʃ e r t͡ʃ e,CH EH R CH EH
cerci,t͡ʃ e r t͡ʃʲ,CH EH R CH
cercuri,t͡ʃ e r k u rʲ,CH EH R K UW R
cere,t͡ʃ e r e,CH EH R EH
cerea,t͡ʃ e r e̯ a,CH EH R EH AE
ceream,t͡ʃ e r e̯ a m,CH EH R EH AE M
cerem,t͡ʃ e r e m,CH EH R EH M
cerere,t͡ʃ e r e r e,CH EH R EH R EH
ceri,t ʃ e rʲ,T SH EH R
cerii,t͡ʃ e r i j,CH EH R IH Y
cerneală,t ʃ e r n e̯ a l ə,T SH EH R N EH AE L AX
cernem,t͡ʃ e r n e m,CH EH R N EH M
cerni,t͡ʃ e r nʲ,CH EH R N
cernui,t͡ʃ e r n u j,CH EH R N UW Y
certam,t͡ʃ e r t a m,CH EH R T AE M
certat,t͡ʃ e r t a t,CH EH R T AE T
certe,t͡ʃ e r t e,CH EH R T EH
ceru,t͡ʃ e r u,CH EH R UW
cerui,t͡ʃ e r u j,CH EH R UW Y
cerule,t͡ʃ e r u l e,CH EH R UW L EH
ceruse,t͡ʃ e r u s e,CH EH R UW S EH
ceteram,t͡ʃ e t e r a m,CH EH T EH R AE M
cetere,t͡ʃ e t e r e,CH EH T EH R EH
ceteri,t͡ʃ e t e rʲ,CH EH T EH R
cetățean,t͡ʃ e t ə t͡s e̯ a n,CH EH T AX EH AE N
cetățeancă,t͡ʃ e t ə t͡s e̯ a n k ə,CH EH T AX EH AE N K AX
cetățeană,t͡ʃ e t ə t͡s e̯ a n ə,CH EH T AX EH AE N AX
cetățence,t͡ʃ e t ə t͡s e n t͡ʃ e,CH EH T AX EH N CH EH
cetățene,t͡ʃ e t ə t͡s e n e,CH EH T AX EH N EH
cetățeni,t͡ʃ e t ə t͡s e nʲ,CH EH T AX EH N
cetățenie,t͡ʃ e t ə t͡s e n i e,CH EH T AX EH N IH EH
ceva,t͡ʃ e v a,CH EH V AE
chei,k e j,K EH Y
cheie,k e j e,K EH Y EH
cheio,k e j o,K EH Y OH
chelner,k e l n e r,K EH L N EH R
cheme,k e m e,K EH M EH
chestii,k e s t i j,K EH S T IH Y
chestii,k e s t iː,K EH S T IH
chifla,k i f l a,K IH F L AE
chifle,k i f l e,K IH F L EH
chiflo,k i f l o,K IH F L OH
chilot,k i l o t,K IH L OH T
chin,c i n,IH N
chior,k j o r,K Y OH R
chitara,k i t a r a,K IH T AE R AE
chitare,k i t a r e,K IH T AE R EH
chișinău,k i ʃ i n ə u̯,K IH SH IH N AX W
cicade,t͡ʃ i k a d e,CH IH K AE D EH
cicatrice,t͡ʃ i k a t r i t͡ʃ e,CH IH K AE T R IH CH EH
cicliste,t͡ʃ i k l i s t e,CH IH K L IH S T EH
cicloide,t͡ʃ i k l o i d e,CH IH K L OH IH D EH
cilibia,t ʃ i l i b i a,T SH IH L IH B IH AE
cina,t͡ʃ i n a,CH IH N AE
cinase,t͡ʃ i n a s e,CH IH N AE S EH
cingem,t͡ʃ i n d͡ʒ e m,CH IH N JH EH M
cingi,t͡ʃ i n d͡ʒʲ,CH IH N JH
cino,t͡ʃ i n o,CH IH N OH
cinse,t͡ʃ i n s e,CH IH N S EH
cină,t͡ʃ i n ə,CH IH N AX
ciocolată,t͡ʃ j o k o l a t ə,CH Y OH K OH L AE T AX
cioculescu,t ʃ o k u l e s k u,T SH OH K UW L EH S K UW
cirac,t͡ʃ i r a k,CH IH R AE K
circul,t͡ʃ i r k u l,CH IH R K UW L
circulai,t͡ʃ i r k u l a j,CH IH R K UW L AE Y
circulam,t͡ʃ i r k u l a m,CH IH R K UW L AE M
circulase,t͡ʃ i r k u l a s e,CH IH R K UW L AE S EH
circulat,t͡ʃ i r k u l a t,CH IH R K UW L AE T
circule,t͡ʃ i r k u l e,CH IH R K UW L EH
circuli,t͡ʃ i r k u lʲ,CH IH R K UW L
circumcide,t͡ʃ i r k u m t͡ʃ i d e,CH IH R K UW M CH IH D EH
circumcis,t ʃ i r k u m t ʃ i s,T SH IH R K UW M T SH IH S
circumcise,t͡ʃ i r k u m t͡ʃ i s e,CH IH R K UW M CH IH S EH
citadela,t͡ʃ i t a d e l a,CH IH T AE D EH L AE
citadelo,t͡ʃ i t a d e l o,CH IH T AE D EH L OH
citea,t ʃ i t j a,T SH IH T Y AE
citeai,t ʃ i t j a j,T SH IH T Y AE Y
citeam,t ʃ i t j a m,T SH IH T Y AE M
citească,t ʃ i t j a s k ə,T SH IH T Y AE S K AX
citeau,t ʃ i t j a w,T SH IH T Y AE W
citeați,t ʃ i t j a t sʲ,T SH IH T Y AE T S
citesc,t ʃ i t e s k,T SH IH T EH S K
citește,t ʃ i t e ʃ t e,T SH IH T EH SH T EH
citești,t ʃ i t e ʃ tʲ,T SH IH T EH SH T
citi,t ʃ i t i,T SH IH T IH
citii,t ʃ i t iː,T SH IH T IH
citim,t ʃ i t i m,T SH IH T IH M
citind,t ʃ i t i n d,T SH IH T IH N D
citiră,t ʃ i t i r ə,T SH IH T IH R AX
citirăm,t ʃ i t i r ə m,T SH IH T IH R AX M
citirăți,t ʃ i t i r ə t sʲ,T SH IH T IH R AX T S
citise,t ʃ i t i s e,T SH IH T IH S EH
citisem,t ʃ i t i s e m,T SH IH T IH S EH M
citiseră,t ʃ i t i s e r ə,T SH IH T IH S EH R AX
citiserăm,t ʃ i t i s e r ə m,T SH IH T IH S EH R AX M
citiserăți,t ʃ i t i s e r ə t sʲ,T SH IH T IH S EH R AX T S
citiseși,t ʃ i t i s e ʃʲ,T SH IH T IH S EH SH
citit,t ʃ i t i t,T SH IH T IH T
citita,t͡ʃ i t i t a,CH IH T IH T AE
citite,t͡ʃ i t i t e,CH IH T IH T EH
cititei,t͡ʃ i t i t e j,CH IH T IH T EH Y
cititele,t͡ʃ i t i t e l e,CH IH T IH T EH L EH
cititelor,t͡ʃ i t i t e l o r,CH IH T IH T EH L OH R
cititul,t͡ʃ i t i t u,CH IH T IH T UW
cititul,t͡ʃ i t i t u l,CH IH T IH T UW L
cititului,t͡ʃ i t i t u l u j,CH IH T IH T UW L UW Y
citită,t͡ʃ i t i t ə,CH IH T IH T AX
citiși,t͡ʃ i t i ʃʲ,CH IH T IH SH
citiți,t͡ʃ i t i t͡sʲ,CH IH T IH
citiții,t͡ʃ i t i t͡s iː,CH IH T IH IH
citiților,t͡ʃ i t i t͡s i l o r,CH IH T IH IH L OH R
citologa,t͡ʃ i t o l o ɡ a,CH IH T OH L OH G AE
citologo,t͡ʃ i t o l o ɡ o,CH IH T OH L OH G OH
ciudat,t͡ʃ u d a t,CH UW D AE T
clar,k l a r,K L AE R
clara,k l a r a,K L AE R AE
clare,k l a r e,K L AE R EH
clarificai,k l a r i f i k a j,K L AE R IH F IH K AE Y
clarificam,k l a r i f i k a m,K L AE R IH F IH K AE M
clarificase,k l a r i f i k a s e,K L AE R IH F IH K AE S EH
clarificat,k l a r i f i k a t,K L AE R IH F IH K AE T
climatologa,k l i m a t o l o ɡ a,K L IH M AE T OH L OH G AE
clinica,k l i n i k a,K L IH N IH K AE
clinici,k l i n i t͡ʃʲ,K L IH N IH CH
clinico,k l i n i k o,K L IH N IH K OH
clipe,k l i p e,K L IH P EH
clipea,k l i p e̯ a,K L IH P EH AE
clipei,k l i p e j,K L IH P EH Y
clipită,k l i p i t ə,K L IH P IH T AX
cloaca,k l o̯ a k a,K L OH AE K AE
cloroformizase,k l o r o f o r m i z a s e,K L OH R OH F OH R M IH Z AE S EH
clădea,k l ə d j a,K L AX D Y AE
clădeai,k l ə d j a j,K L AX D Y AE Y
clădeam,k l ə d j a m,K L AX D Y AE M
clădească,k l ə d j a s k ə,K L AX D Y AE S K AX
clădeau,k l ə d j a w,K L AX D Y AE W
clădeați,k l ə d j a t sʲ,K L AX D Y AE T S
clădesc,k l ə d e s k,K L AX D EH S K
clădește,k l ə d e ʃ t e,K L AX D EH SH T EH
clădești,k l ə d e ʃ tʲ,K L AX D EH SH T
clădi,k l ə d i,K L AX D IH
clădii,k l ə d iː,K L AX D IH
clădim,k l ə d i m,K L AX D IH M
clădind,k l ə d i n d,K L AX D IH N D
clădire,k l ə d i r e,K L AX D IH R EH
