word,ipa,ARPAbet
abominables,a b o m i n a b l e s,AE B OH M IH N AE B L EH S
abominada,a b o m i n a d a,AE B OH M IH N AE D AE
abominadas,a b o m i n a d a s,AE B OH M IH N AE D AE S
abominado,a b o m i n a d o,AE B OH M IH N AE D OH
abominados,a b o m i n a d o s,AE B OH M IH N AE D OH S
abominamos,a b o m i n a m o s,AE B OH M IH N AE M OH S
abominando,a b o m i n a n d o,AE B OH M IH N AE N D OH
abominar,a b o m i n a ɾ,AE B OH M IH N AE DX
abominaríamos,a b o m i n a ɾ i a m o s,AE B OH M IH N AE DX IH AE M OH S
abomináramos,a b o m i n a ɾ a m o s,AE B OH M IH N AE DX AE M OH S
abonada,a b o n a d a,AE B OH N AE D AE
abonadas,a b o n a d a s,AE B OH N AE D AE S
abonado,a b o n a d o,AE B OH N AE D OH
abonados,a b o n a d o s,AE B OH N AE D OH S
abonar,a b o n a ɾ,AE B OH N AE DX
abonarse,a b o n a r s e,AE B OH N AE R S EH
abono,a b o n o,AE B OH N OH
aborda,a b o r d a,AE B OH R D AE
abordable,a b o r d a b l e,AE B OH R D AE B L EH
abordables,a b o r d a b l e s,AE B OH R D AE B L EH S
abordada,a b o r d a d a,AE B OH R D AE D AE
abordadas,a b o r d a d a s,AE B OH R D AE D AE S
abordado,a b o r d a d o,AE B OH R D AE D OH
abordador,a b o r d a d o ɾ,AE B OH R D AE D OH DX
abordados,a b o r d a d o s,AE B OH R D AE D OH S
abordaje,a b o r d a x e,AE B OH R D AE EH
abordamos,a b o r d a m o s,AE B OH R D AE M OH S
abordando,a b o r d a n d o,AE B OH R D AE N D OH
abordar,a b o r d a ɾ,AE B OH R D AE DX
abordara,a b o r d a ɾ a,AE B OH R D AE DX AE
abordaras,a b o r d a ɾ a s,AE B OH R D AE DX AE S
abordareis,a b o r d a ɾ e i s,AE B OH R D AE DX EH IH S
abordaremos,a b o r d a ɾ e m o s,AE B OH R D AE DX EH M OH S
abordares,a b o r d a ɾ e s,AE B OH R D AE DX EH S
abordará,a b o r d a ɾ a,AE B OH R D AE DX AE
abordarás,a b o r d a ɾ a s,AE B OH R D AE DX AE S
abordaríamos,a b o r d a ɾ i a m o s,AE B OH R D AE DX IH AE M OH S
abordas,a b o r d a s,AE B OH R D AE S
abordaste,a b o r d a s t e,AE B OH R D AE S T EH
aborde,a b o r d e,AE B OH R D EH
abordemos,a b o r d e m o s,AE B OH R D EH M OH S
abordes,a b o r d e s,AE B OH R D EH S
abordo,a b o r d o,AE B OH R D OH
abordáramos,a b o r d a ɾ a m o s,AE B OH R D AE DX AE M OH S
abordés,a b o r d e s,AE B OH R D EH S
aborigen,a b o ɾ i x e n,AE B OH DX IH EH N
aboriginal,a b o ɾ i x i n a l,AE B OH DX IH IH N AE L
aborrascada,a b o r a s k a d a,AE B OH R AE S K AE D AE
aborrascadas,a b o r a s k a d a s,AE B OH R AE S K AE D AE S
aborrascado,a b o r a s k a d o,AE B OH R AE S K AE D OH
aborrascados,a b o r a s k a d o s,AE B OH R AE S K AE D OH S
aborrascarse,a b o r a s k a r s e,AE B OH R AE S K AE R S EH
aborregada,a b o r e ɡ a d a,AE B OH R EH G AE D AE
aborregadas,a b o r e ɡ a d a s,AE B OH R EH G AE D AE S
aborregado,a b o r e ɡ a d o,AE B OH R EH G AE D OH
aborregados,a b o r e ɡ a d o s,AE B OH R EH G AE D OH S
aborregar,a b o r e ɡ a ɾ,AE B OH R EH G AE DX
aborta,a b o r t a,AE B OH R T AE
abortada,a b o r t a d a,AE B OH R T AE D AE
abortadas,a b o r t a d a s,AE B OH R T AE D AE S
abortado,a b o r t a d o,AE B OH R T AE D OH
abortados,a b o r t a d o s,AE B OH R T AE D OH S
abortamos,a b o r t a m o s,AE B OH R T AE M OH S
abortando,a b o r t a n d o,AE B OH R T AE N D OH
abortar,a b o r t a ɾ,AE B OH R T AE DX
abortara,a b o r t a ɾ a,AE B OH R T AE DX AE
abortaras,a b o r t a ɾ a s,AE B OH R T AE DX AE S
abortareis,a b o r t a ɾ e i s,AE B OH R T AE DX EH IH S
abortaremos,a b o r t a ɾ e m o s,AE B OH R T AE DX EH M OH S
abortares,a b o r t a ɾ e s,AE B OH R T AE DX EH S
abortará,a b o r t a ɾ a,AE B OH R T AE DX AE
abortarás,a b o r t a ɾ a s,AE B OH R T AE DX AE S
abortaríamos,a b o r t a ɾ i a m o s,AE B OH R T AE DX IH AE M OH S
abortas,a b o r t a s,AE B OH R T AE S
abortaste,a b o r t a s t e,AE B OH R T AE S T EH
aborte,a b o r t e,AE B OH R T EH
abortemos,a b o r t e m o s,AE B OH R T EH M OH S
abortes,a b o r t e s,AE B OH R T EH S
abortista,a b o r t i s t a,AE B OH R T IH S T AE
abortistas,a b o r t i s t a s,AE B OH R T IH S T AE S
abortiva,a b o r t i b a,AE B OH R T IH B AE
abortivo,a b o r t i b o,AE B OH R T IH B OH
aborto,a b o r t o,AE B OH R T OH
abortáramos,a b o r t a ɾ a m o s,AE B OH R T AE DX AE M OH S
aborígenes,a b o ɾ i x e n e s,AE B OH DX IH EH N EH S
abotagamiento,a b o t a ɡ a m j e n t o,AE B OH T AE G AE M Y EH N T OH
abotagar,a b o t a ɡ a ɾ,AE B OH T AE G AE DX
abotagarse,a b o t a ɡ a r s e,AE B OH T AE G AE R S EH
abotargada,a b o t a r ɡ a d a,AE B OH T AE R G AE D AE
abotargadas,a b o t a r ɡ a d a s,AE B OH T AE R G AE D AE S
abotargado,a b o t a r ɡ a d o,AE B OH T AE R G AE D OH
abotargados,a b o t a r ɡ a d o s,AE B OH T AE R G AE D OH S
abotargamiento,a b o t a r ɡ a m j e n t o,AE B OH T AE R G AE M Y EH N T OH
abotargar,a b o t a r ɡ a ɾ,AE B OH T AE R G AE DX
abotonada,a b o t o n a d a,AE B OH T OH N AE D AE
abotonadas,a b o t o n a d a s,AE B OH T OH N AE D AE S
abotonado,a b o t o n a d o,AE B OH T OH N AE D OH
abotonados,a b o t o n a d o s,AE B OH T OH N AE D OH S
abotonar,a b o t o n a ɾ,AE B OH T OH N AE DX
abotonarse,a b o t o n a r s e,AE B OH T OH N AE R S EH
abovedado,a b o b e d a d o,AE B OH B EH D AE D OH
abovedar,a b o b e d a ɾ,AE B OH B EH D AE DX
aboyada,a b o ɟ͡ʝ a d a,AE B OH AE D AE
aboyadas,a b o ɟ͡ʝ a d a s,AE B OH AE D AE S
aboyado,a b o ɟ͡ʝ a d o,AE B OH AE D OH
aboyados,a b o ɟ͡ʝ a d o s,AE B OH AE D OH S
aboyar,a b o ɟ͡ʝ a ɾ,AE B OH AE DX
abra,a b ɾ a,AE B DX AE
abracada,a b ɾ a k a d a,AE B DX AE K AE D AE
abracadabra,a b ɾ a k a d a b ɾ a,AE B DX AE K AE D AE B DX AE
abracadas,a b ɾ a k a d a s,AE B DX AE K AE D AE S
abracado,a b ɾ a k a d o,AE B DX AE K AE D OH
abracados,a b ɾ a k a d o s,AE B DX AE K AE D OH S
abracar,a b ɾ a k a ɾ,AE B DX AE K AE DX
abraham,a b ɾ a m,AE B DX AE M
abrahámico,a b ɾ a a m i k o,AE B DX AE AE M IH K OH
abram,a b ɾ a m,AE B DX AE M
abramos,a b ɾ a m o s,AE B DX AE M OH S
abras,a b ɾ a s,AE B DX AE S
abrasada,a b ɾ a s a d a,AE B DX AE S AE D AE
abrasadas,a b ɾ a s a d a s,AE B DX AE S AE D AE S
abrasado,a b ɾ a s a d o,AE B DX AE S AE D OH
abrasador,a b ɾ a s a d o ɾ,AE B DX AE S AE D OH DX
abrasadora,a b ɾ a s a d o ɾ a,AE B DX AE S AE D OH DX AE
abrasadoras,a b ɾ a s a d o ɾ a s,AE B DX AE S AE D OH DX AE S
abrasadores,a b ɾ a s a d o ɾ e s,AE B DX AE S AE D OH DX EH S
abrasados,a b ɾ a s a d o s,AE B DX AE S AE D OH S
abrasamos,a b ɾ a s a m o s,AE B DX AE S AE M OH S
abrasante,a b ɾ a s a n t e,AE B DX AE S AE N T EH
abrasar,a b ɾ a s a ɾ,AE B DX AE S AE DX
abrasaríamos,a b ɾ a s a ɾ i a m o s,AE B DX AE S AE DX IH AE M OH S
abrase,a b ɾ a s e,AE B DX AE S EH
abrasivo,a b ɾ a s i b o,AE B DX AE S IH B OH
abrasión,a b ɾ a s j o n,AE B DX AE S Y OH N
abraso,a b ɾ a s o,AE B DX AE S OH
abrasáramos,a b ɾ a s a ɾ a m o s,AE B DX AE S AE DX AE M OH S
abrasé,a b ɾ a s e,AE B DX AE S EH
abrasó,a b ɾ a s o,AE B DX AE S OH
abre,a b ɾ e,AE B DX EH
abrecartas,a b ɾ e k a r t a s,AE B DX EH K AE R T AE S
abrelatas,a b ɾ e l a t a s,AE B DX EH L AE T AE S
abrepuertas,a b ɾ e p w e r t a s,AE B DX EH P W EH R T AE S
abres,a b ɾ e s,AE B DX EH S
abrevada,a b ɾ e b a d a,AE B DX EH B AE D AE
abrevadas,a b ɾ e b a d a s,AE B DX EH B AE D AE S
abrevadero,a b ɾ e b a d e ɾ o,AE B DX EH B AE D EH DX OH
abrevado,a b ɾ e b a d o,AE B DX EH B AE D OH
abrevados,a b ɾ e b a d o s,AE B DX EH B AE D OH S
abrevar,a b ɾ e b a ɾ,AE B DX EH B AE DX
abrevia,a b ɾ e b j a,AE B DX EH B Y AE
abreviada,a b ɾ e b j a d a,AE B DX EH B Y AE D AE
abreviadas,a b ɾ e b j a d a s,AE B DX EH B Y AE D AE S
abreviado,a b ɾ e b j a d o,AE B DX EH B Y AE D OH
abreviados,a b ɾ e b j a d o s,AE B DX EH B Y AE D OH S
abreviamiento,a b ɾ e b j a m j e n t o,AE B DX EH B Y AE M Y EH N T OH
abreviamos,a b ɾ e b j a m o s,AE B DX EH B Y AE M OH S
abreviando,a b ɾ e b j a n d o,AE B DX EH B Y AE N D OH
abreviar,a b ɾ e b j a ɾ,AE B DX EH B Y AE DX
abreviara,a b ɾ e b j a ɾ a,AE B DX EH B Y AE DX AE
abreviaras,a b ɾ e b j a ɾ a s,AE B DX EH B Y AE DX AE S
abreviareis,a b ɾ e b j a ɾ e i s,AE B DX EH B Y AE DX EH IH S
abreviaremos,a b ɾ e b j a ɾ e m o s,AE B DX EH B Y AE DX EH M OH S
abreviares,a b ɾ e b j a ɾ e s,AE B DX EH B Y AE DX EH S
abreviará,a b ɾ e b j a ɾ a,AE B DX EH B Y AE DX AE
abreviarás,a b ɾ e b j a ɾ a s,AE B DX EH B Y AE DX AE S
abreviaríamos,a b ɾ e b j a ɾ i a m o s,AE B DX EH B Y AE DX IH AE M OH S
abrevias,a b ɾ e b j a s,AE B DX EH B Y AE S
abreviaste,a b ɾ e b j a s t e,AE B DX EH B Y AE S T EH
abreviatura,a b ɾ e b j a t u ɾ a,AE B DX EH B Y AE T UW DX AE
abrevie,a b ɾ e b j e,AE B DX EH B Y EH
abreviemos,a b ɾ e b j e m o s,AE B DX EH B Y EH M OH S
abrevies,a b ɾ e b j e s,AE B DX EH B Y EH S
abrevio,a b ɾ e b j o,AE B DX EH B Y OH
abreviáramos,a b ɾ e b j a ɾ a m o s,AE B DX EH B Y AE DX AE M OH S
abribonada,a b ɾ i b o n a d a,AE B DX IH B OH N AE D AE
abribonadas,a b ɾ i b o n a d a s,AE B DX IH B OH N AE D AE S
abribonado,a b ɾ i b o n a d o,AE B DX IH B OH N AE D OH
abribonados,a b ɾ i b o n a d o s,AE B DX IH B OH N AE D OH S
abribonar,a b ɾ i b o n a ɾ,AE B DX IH B OH N AE DX
abridor,a b ɾ i d o ɾ,AE B DX IH D OH DX
abridora,a b ɾ i d o ɾ a,AE B DX IH D OH DX AE
abridoras,a b ɾ i d o ɾ a s,AE B DX IH D OH DX AE S
abridores,a b ɾ i d o ɾ e s,AE B DX IH D OH DX EH S
abrigada,a b ɾ i ɡ a d a,AE B DX IH G AE D AE
abrigadas,a b ɾ i ɡ a d a s,AE B DX IH G AE D AE S
abrigadero,a b ɾ i ɡ a d e ɾ o,AE B DX IH G AE D EH DX OH
abrigado,a b ɾ i ɡ a d o,AE B DX IH G AE D OH
abrigados,a b ɾ i ɡ a d o s,AE B DX IH G AE D OH S
abrigamos,a b ɾ i ɡ a m o s,AE B DX IH G AE M OH S
abrigando,a b ɾ i ɡ a n d o,AE B DX IH G AE N D OH
abrigar,a b ɾ i ɡ a ɾ,AE B DX IH G AE DX
abrigarse,a b ɾ i ɡ a r s e,AE B DX IH G AE R S EH
abrigaríamos,a b ɾ i ɡ a ɾ i a m o s,AE B DX IH G AE DX IH AE M OH S
abrigaño,a b ɾ i ɡ a ɲ o,AE B DX IH G AE OH
abrigo,a b ɾ i ɡ o,AE B DX IH G OH
abrigáramos,a b ɾ i ɡ a ɾ a m o s,AE B DX IH G AE DX AE M OH S
abril,a b ɾ i l,AE B DX IH L
abrileño,a b ɾ i l e ɲ o,AE B DX IH L EH OH
abrimiento,a b ɾ i m j e n t o,AE B DX IH M Y EH N T OH
abrimos,a b ɾ i m o s,AE B DX IH M OH S
abrir,a b ɾ i ɾ,AE B DX IH DX
abriremos,a b ɾ i ɾ e m o s,AE B DX IH DX EH M OH S
abrires,a b ɾ i ɾ e s,AE B DX IH DX EH S
abrirse,a b ɾ i r s e,AE B DX IH R S EH
abrirá,a b ɾ i ɾ a,AE B DX IH DX AE
abrirás,a b ɾ i ɾ a s,AE B DX IH DX AE S
abriríamos,a b ɾ i ɾ i a m o s,AE B DX IH DX IH AE M OH S
abriste,a b ɾ i s t e,AE B DX IH S T EH
abro,a b ɾ o,AE B DX OH
abrochado,a b ɾ o t͡ʃ a d o,AE B DX OH CH AE D OH
abrochadora,a b ɾ o t͡ʃ a d o ɾ a,AE B DX OH CH AE D OH DX AE
abrochar,a b ɾ o t͡ʃ a ɾ,AE B DX OH CH AE DX
abrocharse,a b ɾ o t͡ʃ a r s e,AE B DX OH CH AE R S EH
abrogable,a b r o ɡ a b l e,AE B R OH G AE B L EH
abrogables,a b ɾ o ɡ a b l e s,AE B DX OH G AE B L EH S
abrogada,a b ɾ o ɡ a d a,AE B DX OH G AE D AE
abrogadas,a b ɾ o ɡ a d a s,AE B DX OH G AE D AE S
abrogado,a b ɾ o ɡ a d o,AE B DX OH G AE D OH
abrogados,a b ɾ o ɡ a d o s,AE B DX OH G AE D OH S
abrogar,a b r o ɡ a ɾ,AE B R OH G AE DX
abrogo,a b ɾ o ɡ o,AE B DX OH G OH
abrojo,a b ɾ o x o,AE B DX OH OH
abroncada,a b ɾ o n k a d a,AE B DX OH N K AE D AE
abroncadas,a b ɾ o n k a d a s,AE B DX OH N K AE D AE S
abroncado,a b ɾ o n k a d o,AE B DX OH N K AE D OH
abroncados,a b ɾ o n k a d o s,AE B DX OH N K AE D OH S
abroncar,a b ɾ o n k a ɾ,AE B DX OH N K AE DX
abrotoñada,a b ɾ o t o ɲ a d a,AE B DX OH T OH AE D AE
abrotoñadas,a b ɾ o t o ɲ a d a s,AE B DX OH T OH AE D AE S
abrotoñado,a b ɾ o t o ɲ a d o,AE B DX OH T OH AE D OH
abrotoñados,a b ɾ o t o ɲ a d o s,AE B DX OH T OH AE D OH S
abrotoñar,a b ɾ o t o ɲ a ɾ,AE B DX OH T OH AE DX
abrumada,a b ɾ u m a d a,AE B DX UW M AE D AE
abrumadas,a b ɾ u m a d a s,AE B DX UW M AE D AE S
abrumado,a b ɾ u m a d o,AE B DX UW M AE D OH
abrumador,a b ɾ u m a d o ɾ,AE B DX UW M AE D OH DX
abrumados,a b ɾ u m a d o s,AE B DX UW M AE D OH S
abrumar,a b ɾ u m a ɾ,AE B DX UW M AE DX
abrupta,a b ɾ u b t a,AE B DX UW B T AE
abríamos,a b ɾ i a m o s,AE B DX IH AE M OH S
abrótano,a b ɾ o t a n o,AE B DX OH T AE N OH
absalón,a b s a l o n,AE B S AE L OH N
absconder,a b s k o n d e ɾ,AE B S K OH N D EH DX
absenta,a b s e n t a,AE B S EH N T AE
absentismo,a b s e n t i s m o,AE B S EH N T IH S M OH
absidial,a b s i d j a l,AE B S IH D Y AE L
absintio,a b s i n t j o,AE B S IH N T Y OH
absolutismo,a b s o l u t i s m o,AE B S OH L UW T IH S M OH
absolutista,a b s o l u t i s t a,AE B S OH L UW T IH S T AE
absolutistas,a b s o l u t i s t a s,AE B S OH L UW T IH S T AE S
absolutivo,a b s o l u t i b o,AE B S OH L UW T IH B OH
absoluto,a b s o l u t o,AE B S OH L UW T OH
absolutorio,a b s o l u t o ɾ j o,AE B S OH L UW T OH DX Y OH
absolvamos,a b s o l b a m o s,AE B S OH L B AE M OH S
absolvemos,a b s o l b e m o s,AE B S OH L B EH M OH S
absolver,a b s o l b e ɾ,AE B S OH L B EH DX
absolveremos,a b s o l b e ɾ e m o s,AE B S OH L B EH DX EH M OH S
absolverá,a b s o l b e ɾ a,AE B S OH L B EH DX AE
absolverás,a b s o l b e ɾ a s,AE B S OH L B EH DX AE S
absolvería,a b s o l b e ɾ i a,AE B S OH L B EH DX IH AE
absolveríais,a b s o l b e ɾ i a i s,AE B S OH L B EH DX IH AE IH S
absolveríamos,a b s o l b e ɾ i a m o s,AE B S OH L B EH DX IH AE M OH S
absolverían,a b s o l b e ɾ i a n,AE B S OH L B EH DX IH AE N
absolverías,a b s o l b e ɾ i a s,AE B S OH L B EH DX IH AE S
absolví,a b s o l b i,AE B S OH L B IH
absolvíamos,a b s o l b i a m o s,AE B S OH L B IH AE M OH S
absorbedor,a b s o r b e d o ɾ,AE B S OH R B EH D OH DX
absorbente,a b s o r b e n t e,AE B S OH R B EH N T EH
absorber,a b s o r b e ɾ,AE B S OH R B EH DX
absorbible,a b s o r b i b l e,AE B S OH R B IH B L EH
absorbibles,a b s o r b i b l e s,AE B S OH R B IH B L EH S
absorbida,a b s o r b i d a,AE B S OH R B IH D AE
absorbidas,a b s o r b i d a s,AE B S OH R B IH D AE S
absorbido,a b s o r b i d o,AE B S OH R B IH D OH
absorbidos,a b s o r b i d o s,AE B S OH R B IH D OH S
absorbimiento,a b s o r b i m j e n t o,AE B S OH R B IH M Y EH N T OH
absorbimientos,a b s o r b i m j e n t o s,AE B S OH R B IH M Y EH N T OH S
absorbo,a b s o r b o,AE B S OH R B OH
absorbí,a b s o r b i,AE B S OH R B IH
absorta,a b s o r t a,AE B S OH R T AE
absortas,a b s o r t a s,AE B S OH R T AE S
absorto,a b s o r t o,AE B S OH R T OH
absortos,a b s o r t o s,AE B S OH R T OH S
abstemio,a b s t e m j o,AE B S T EH M Y OH
abstendremos,a b s t e n d ɾ e m o s,AE B S T EH N D DX EH M OH S
abstener,a b s t e n e ɾ,AE B S T EH N EH DX
abstenerse,a b s t e n e r s e,AE B S T EH N EH R S EH
abstenga,a b s t e n ɡ a,AE B S T EH N G AE
abstengas,a b s t e n ɡ a s,AE B S T EH N G AE S
abstenida,a b s t e n i d a,AE B S T EH N IH D AE
abstenidas,a b s t e n i d a s,AE B S T EH N IH D AE S
abstenido,a b s t e n i d o,AE B S T EH N IH D OH
abstenidos,a b s t e n i d o s,AE B S T EH N IH D OH S
abstenían,a b s t e n i a n,AE B S T EH N IH AE N
abstenías,a b s t e n i a s,AE B S T EH N IH AE S
abstergente,a b s t e r x e n t e,AE B S T EH R EH N T EH
absterger,a b s t e r x e ɾ,AE B S T EH R EH DX
abstergida,a b s t e r x i d a,AE B S T EH R IH D AE
abstergidas,a b s t e r x i d a s,AE B S T EH R IH D AE S
abstergido,a b s t e r x i d o,AE B S T EH R IH D OH
abstergidos,a b s t e r x i d o s,AE B S T EH R IH D OH S
abstersivo,a b s t e r s i b o,AE B S T EH R S IH B OH
abstersión,a b s t e r s j o n,AE B S T EH R S Y OH N
abstiene,a b s t j e n e,AE B S T Y EH N EH
abstienes,a b s t j e n e s,AE B S T Y EH N EH S
abstinente,a b s t i n e n t e,AE B S T IH N EH N T EH
abstractivo,a b s t ɾ a ɡ t i b o,AE B S T DX AE G T IH B OH
abstracto,a b s t ɾ a ɡ t o,AE B S T DX AE G T OH
abstraer,a b s t ɾ a e ɾ,AE B S T DX AE EH DX
abstraíamos,a b s t ɾ a i a m o s,AE B S T DX AE IH AE M OH S
abstraída,a b s t ɾ a i d a,AE B S T DX AE IH D AE
abstraídas,a b s t ɾ a i d a s,AE B S T DX AE IH D AE S
abstraído,a b s t ɾ a i d o,AE B S T DX AE IH D OH
abstraídos,a b s t ɾ a i d o s,AE B S T DX AE IH D OH S
abstruso,a b s t ɾ u s o,AE B S T DX UW S OH
abstuviera,a b s t u b j e ɾ a,AE B S T UW B Y EH DX AE
abstuvieran,a b s t u b j e ɾ a n,AE B S T UW B Y EH DX AE N
abstuvieras,a b s t u b j e ɾ a s,AE B S T UW B Y EH DX AE S
absuelta,a b s w e l t a,AE B S W EH L T AE
absueltas,a b s w e l t a s,AE B S W EH L T AE S
absuelto,a b s w e l t o,AE B S W EH L T OH
absueltos,a b s w e l t o s,AE B S W EH L T OH S
absuelvo,a b s w e l b o,AE B S W EH L B OH
absurdidad,a b s u r d i d a d,AE B S UW R D IH D AE D
absurdo,a b s u r d o,AE B S UW R D OH
abucheado,a b u t͡ʃ e a d o,AE B UW CH EH AE D OH
abuchear,a b u t͡ʃ e a ɾ,AE B UW CH EH AE DX
abucheo,a b u t͡ʃ e o,AE B UW CH EH OH
abuela,a b w e l a,AE B W EH L AE
abuelastra,a b w e l a s t ɾ a,AE B W EH L AE S T DX AE
abuelastro,a b w e l a s t ɾ o,AE B W EH L AE S T DX OH
abuele,a b w e l e,AE B W EH L EH
abueles,a b w e l e s,AE B W EH L EH S
abuelita,a b w e l i t a,AE B W EH L IH T AE
abuelito,a b w e l i t o,AE B W EH L IH T OH
abuelo,a b w e l o,AE B W EH L OH
abulense,a b u l e n s e,AE B UW L EH N S EH
abulia,a b u l j a,AE B UW L Y AE
abultada,a b u l t a d a,AE B UW L T AE D AE
abultadas,a b u l t a d a s,AE B UW L T AE D AE S
abultado,a b u l t a d o,AE B UW L T AE D OH
abultados,a b u l t a d o s,AE B UW L T AE D OH S
abultamiento,a b u l t a m j e n t o,AE B UW L T AE M Y EH N T OH
abultar,a b u l t a ɾ,AE B UW L T AE DX
abulón,a b u l o n,AE B UW L OH N
abunda,a b u n d a,AE B UW N D AE
abundada,a b u n d a d a,AE B UW N D AE D AE
abundadas,a b u n d a d a s,AE B UW N D AE D AE S
abundado,a b u n d a d o,AE B UW N D AE D OH
abundados,a b u n d a d o s,AE B UW N D AE D OH S
abundamos,a b u n d a m o s,AE B UW N D AE M OH S
abundando,a b u n d a n d o,AE B UW N D AE N D OH
abundante,a b u n d a n t e,AE B UW N D AE N T EH
abundantes,a b u n d a n t e s,AE B UW N D AE N T EH S
abundar,a b u n d a ɾ,AE B UW N D AE DX
abundara,a b u n d a ɾ a,AE B UW N D AE DX AE
abundaras,a b u n d a ɾ a s,AE B UW N D AE DX AE S
abundareis,a b u n d a ɾ e i s,AE B UW N D AE DX EH IH S
abundaremos,a b u n d a ɾ e m o s,AE B UW N D AE DX EH M OH S
abundares,a b u n d a ɾ e s,AE B UW N D AE DX EH S
abundará,a b u n d a ɾ a,AE B UW N D AE DX AE
abundarás,a b u n d a ɾ a s,AE B UW N D AE DX AE S
abundaríamos,a b u n d a ɾ i a m o s,AE B UW N D AE DX IH AE M OH S
abundas,a b u n d a s,AE B UW N D AE S
abundaste,a b u n d a s t e,AE B UW N D AE S T EH
abunde,a b u n d e,AE B UW N D EH
abundemos,a b u n d e m o s,AE B UW N D EH M OH S
abundes,a b u n d e s,AE B UW N D EH S
abundio,a b u n d j o,AE B UW N D Y OH
abundo,a b u n d o,AE B UW N D OH
abundoso,a b u n d o s o,AE B UW N D OH S OH
abundáramos,a b u n d a ɾ a m o s,AE B UW N D AE DX AE M OH S
abur,a b u ɾ,AE B UW DX
aburguesada,a b u r ɡ e s a d a,AE B UW R G EH S AE D AE
aburguesadas,a b u r ɡ e s a d a s,AE B UW R G EH S AE D AE S
aburguesado,a b u r ɡ e s a d o,AE B UW R G EH S AE D OH
aburguesados,a b u r ɡ e s a d o s,AE B UW R G EH S AE D OH S
aburguesamiento,a b u r ɡ e s a m j e n t o,AE B UW R G EH S AE M Y EH N T OH
aburguesar,a b u r ɡ e s a ɾ,AE B UW R G EH S AE DX
aburguesarse,a b u r ɡ e s a r s e,AE B UW R G EH S AE R S EH
aburrido,a b u r i d o,AE B UW R IH D OH
aburridísimo,a b u r i d i s i m o,AE B UW R IH D IH S IH M OH
aburrimiento,a b u r i m j e n t o,AE B UW R IH M Y EH N T OH
aburrir,a b u r i ɾ,AE B UW R IH DX
aburrirse,a b u r i r s e,AE B UW R IH R S EH
aburujada,a b u ɾ u x a d a,AE B UW DX UW AE D AE
aburujadas,a b u ɾ u x a d a s,AE B UW DX UW AE D AE S
aburujado,a b u ɾ u x a d o,AE B UW DX UW AE D OH
aburujados,a b u ɾ u x a d o s,AE B UW DX UW AE D OH S
aburujar,a b u ɾ u x a ɾ,AE B UW DX UW AE DX
abusada,a b u s a d a,AE B UW S AE D AE
abusadas,a b u s a d a s,AE B UW S AE D AE S
abusado,a b u s a d o,AE B UW S AE D OH
abusador,a b u s a d o ɾ,AE B UW S AE D OH DX
abusados,a b u s a d o s,AE B UW S AE D OH S
abusamos,a b u s a m o s,AE B UW S AE M OH S
abusar,a b u s a ɾ,AE B UW S AE DX
abuse,a b u s e,AE B UW S EH
abuses,a b u s e s,AE B UW S EH S
abusividad,a b u s i b i d a d,AE B UW S IH B IH D AE D
abusivo,a b u s i b o,AE B UW S IH B OH
abuso,a b u s o,AE B UW S OH
abusé,a b u s e,AE B UW S EH
abusón,a b u s o n,AE B UW S OH N
abuñolada,a b u ɲ o l a d a,AE B UW OH L AE D AE
abuñoladas,a b u ɲ o l a d a s,AE B UW OH L AE D AE S
abuñolado,a b u ɲ o l a d o,AE B UW OH L AE D OH
abuñolados,a b u ɲ o l a d o s,AE B UW OH L AE D OH S
abuñolar,a b u ɲ o l a ɾ,AE B UW OH L AE DX
abyad,a b ɟ͡ʝ a d,AE B AE D
abyecto,a b ɟ͡ʝ e ɡ t o,AE B EH G T OH
abés,a b e s,AE B EH S
abéñola,a b e ɲ o l a,AE B EH OH L AE
abúlico,a b u l i k o,AE B UW L IH K OH
acaba,a k a b a,AE K AE B AE
acabada,a k a b a d a,AE K AE B AE D AE
acabadas,a k a b a d a s,AE K AE B AE D AE S
acabadito,a k a b a d i t o,AE K AE B AE D IH T OH
acabado,a k a b a d o,AE K AE B AE D OH
acabados,a k a b a d o s,AE K AE B AE D OH S
acabamiento,a k a b a m j e n t o,AE K AE B AE M Y EH N T OH
acabamos,a k a b a m o s,AE K AE B AE M OH S
