word,ipa,ARPAbet
angažmá,a ŋ ɡ a ʒ m aː,AE NG G AE ZH M AE
angažovat,a ŋ ɡ a ʒ o v a t,AE NG G AE ZH OH V AE T
anglickojazyčný,a ŋ ɡ l ɪ t͡s k o j a z ɪ t͡ʃ n iː,AE NG G L IH K OH Y AE Z IH CH N IH
anglická,a ŋ ɡ l ɪ t͡s k aː,AE NG G L IH K AE
anglické,a ŋ ɡ l ɪ t͡s k ɛː,AE NG G L IH K EH
anglie,a ŋ ɡ l ɪ j ɛ,AE NG G L IH Y EH
anglikanismus,a ŋ ɡ l ɪ k a n ɪ z m u s,AE NG G L IH K AE N IH Z M UW S
anglikán,a ŋ ɡ l ɪ k aː n,AE NG G L IH K AE N
anglikánský,a ŋ ɡ l ɪ k aː n s k iː,AE NG G L IH K AE N S K IH
anglikánství,a ŋ ɡ l ɪ k aː n s t v iː,AE NG G L IH K AE N S T V IH
anglistka,a ŋ ɡ l ɪ s t k a,AE NG G L IH S T K AE
angličan,a ŋ ɡ l ɪ t͡ʃ a n,AE NG G L IH CH AE N
angličtina,a ŋ ɡ l ɪ t͡ʃ c ɪ n a,AE NG G L IH CH IH N AE
angličtinář,a ŋ ɡ l ɪ t͡ʃ c ɪ n aː r̝̊,AE NG G L IH CH IH N AE R
angloamerický,a ŋ ɡ l o a m ɛ r ɪ t͡s k iː,AE NG G L OH AE M EH R IH K IH
angloameričan,a ŋ ɡ l o a m ɛ r ɪ t͡ʃ a n,AE NG G L OH AE M EH R IH CH AE N
anglosas,a ŋ ɡ l o s a s,AE NG G L OH S AE S
anglosaský,a ŋ ɡ l o s a s k iː,AE NG G L OH S AE S K IH
anglosaština,a ŋ ɡ l o s a ʃ c ɪ n a,AE NG G L OH S AE SH IH N AE
anglán,a ŋ ɡ l aː n,AE NG G L AE N
angola,a ŋ ɡ o l a,AE NG G OH L AE
angolan,a ŋ ɡ o l a n,AE NG G OH L AE N
angolský,a ŋ ɡ o l s k iː,AE NG G OH L S K IH
angrešt,a ŋ ɡ r ɛ ʃ t,AE NG G R EH SH T
angulární,a ŋ ɡ u l aː r ɲ iː,AE NG G UW L AE R IH
anilin,a ɲ ɪ l ɪ n,AE IH L IH N
anička,a ɲ ɪ t͡ʃ k a,AE IH CH K AE
aniččin,a ɲ ɪ t͡ʃ t͡ʃ ɪ n,AE IH CH CH IH N
aniž,a ɲ ɪ ʃ,AE IH SH
ankara,a ŋ k a r a,AE NG K AE R AE
anketa,a ŋ k ɛ t a,AE NG K EH T AE
anketka,a ŋ k ɛ t k a,AE NG K EH T K AE
anna,a n a,AE N AE
annin,a ɲ ɪ n,AE IH N
anona,a n o n a,AE N OH N AE
anonym,a n o n ɪ m,AE N OH N IH M
anonymita,a n o n ɪ m ɪ t a,AE N OH N IH M IH T AE
anonymnost,a n o n ɪ m n o s t,AE N OH N IH M N OH S T
anorganický,a n o r ɡ a n ɪ t͡s k iː,AE N OH R G AE N IH K IH
anthrax,a n t r a k s,AE N T R AE K S
antiamerický,a n t ɪ a m ɛ r ɪ t͡s k iː,AE N T IH AE M EH R IH K IH
anticholinergní,a n t ɪ x o l ɪ n ɛ r ɡ ɲ iː,AE N T IH OH L IH N EH R G IH
antický,a n t ɪ t͡s k iː,AE N T IH K IH
anticyklóna,a n t ɪ t͡s ɪ k l oː n a,AE N T IH IH K L OH N AE
antidemokratický,a n t ɪ d ɛ m o k r a t ɪ t͡s k iː,AE N T IH D EH M OH K R AE T IH K IH
antidepresivum,a n t ɪ d ɛ p r ɛ s ɪ v u m,AE N T IH D EH P R EH S IH V UW M
antifašismus,a n t ɪ f a ʃ ɪ z m u s,AE N T IH F AE SH IH Z M UW S
antifašista,a n t ɪ f a ʃ ɪ s t a,AE N T IH F AE SH IH S T AE
antifašistický,a n t ɪ f a ʃ ɪ s t ɪ t͡s k iː,AE N T IH F AE SH IH S T IH K IH
antiflogistikum,a n t ɪ f l o ɡ ɪ s t ɪ k u m,AE N T IH F L OH G IH S T IH K UW M
antifungální,a n t ɪ f u ŋ ɡ aː l ɲ iː,AE N T IH F UW NG G AE L IH
antigen,a n t ɪ ɡ ɛ n,AE N T IH G EH N
antigenní,a n t ɪ ɡ ɛ ɲ iː,AE N T IH G EH IH
antihrdina,a n t ɪ ɦ r̩ ɟ ɪ n a,AE N T IH R IH N AE
antihrdinka,a n t ɪ ɦ r̩ ɟ ɪ ŋ k a,AE N T IH R IH NG K AE
antiimigrační,a n t ɪ ɪ m ɪ ɡ r a t͡ʃ ɲ iː,AE N T IH IH M IH G R AE CH IH
antika,a n t ɪ k a,AE N T IH K AE
antikoagulační,a n t ɪ k o a ɡ u l a t͡ʃ ɲ iː,AE N T IH K OH AE G UW L AE CH IH
antikomunismus,a n t ɪ k o m u n ɪ z m u s,AE N T IH K OH M UW N IH Z M UW S
antikomunista,a n t ɪ k o m u n ɪ s t a,AE N T IH K OH M UW N IH S T AE
antikomunistický,a n t ɪ k o m u n ɪ s t ɪ t͡s k iː,AE N T IH K OH M UW N IH S T IH K IH
antikoncepce,a n t ɪ k o n t͡s ɛ p t͡s ɛ,AE N T IH K OH N EH P EH
antikoncepční,a n t ɪ k o n t͡s ɛ p t͡ʃ ɲ iː,AE N T IH K OH N EH P CH IH
antikorozní,a n t ɪ k o r o z ɲ iː,AE N T IH K OH R OH Z IH
antilopa,a n t ɪ l o p a,AE N T IH L OH P AE
antilopí,a n t ɪ l o p iː,AE N T IH L OH P IH
antily,a n t ɪ l ɪ,AE N T IH L IH
antilymfocytární,a n t ɪ l ɪ m f o t͡s ɪ t aː r ɲ iː,AE N T IH L IH M F OH IH T AE R IH
antimikrobní,a n t ɪ m ɪ k r o b ɲ iː,AE N T IH M IH K R OH B IH
antimonopolní,a n t ɪ m o n o p o l ɲ iː,AE N T IH M OH N OH P OH L IH
antimykotický,a n t ɪ m ɪ k o t ɪ t͡s k iː,AE N T IH M IH K OH T IH K IH
antimykotikum,a n t ɪ m ɪ k o t ɪ k u m,AE N T IH M IH K OH T IH K UW M
antinukleární,a n t ɪ n u k l ɛ aː r ɲ iː,AE N T IH N UW K L EH AE R IH
antioxidační,a n t ɪ o k s ɪ d a t͡ʃ ɲ iː,AE N T IH OH K S IH D AE CH IH
antiparazitický,a n t ɪ p a r a z ɪ t ɪ t͡s k iː,AE N T IH P AE R AE Z IH T IH K IH
antiparazitikum,a n t ɪ p a r a z ɪ t ɪ k u m,AE N T IH P AE R AE Z IH T IH K UW M
antipatie,a n t ɪ p a t ɪ j ɛ,AE N T IH P AE T IH Y EH
antipolitický,a n t ɪ p o l ɪ t ɪ t͡s k iː,AE N T IH P OH L IH T IH K IH
antirasistický,a n t ɪ r a s ɪ s t ɪ t͡s k iː,AE N T IH R AE S IH S T IH K IH
antisemita,a n t ɪ s ɛ m ɪ t a,AE N T IH S EH M IH T AE
antisemitismus,a n t ɪ s ɛ m ɪ t ɪ z m u s,AE N T IH S EH M IH T IH Z M UW S
antisemitský,a n t ɪ s ɛ m ɪ t s k iː,AE N T IH S EH M IH T S K IH
antiseptický,a n t ɪ s ɛ p t ɪ t͡s k iː,AE N T IH S EH P T IH K IH
antispamový,a n t ɪ s p a m o v iː,AE N T IH S P AE M OH V IH
antistresový,a n t ɪ s t r ɛ s o v iː,AE N T IH S T R EH S OH V IH
antisymetrický,a n t ɪ s ɪ m ɛ t r ɪ t͡s k iː,AE N T IH S IH M EH T R IH K IH
antisymetrie,a n t ɪ s ɪ m ɛ t r ɪ j ɛ,AE N T IH S IH M EH T R IH Y EH
antiteze,a n t ɪ t ɛ z ɛ,AE N T IH T EH Z EH
antivirový,a n t ɪ v ɪ r o v iː,AE N T IH V IH R OH V IH
antivirální,a n t ɪ v ɪ r aː l ɲ iː,AE N T IH V IH R AE L IH
antologie,a n t o l o ɡ ɪ j ɛ,AE N T OH L OH G IH Y EH
antonymum,a n t o n ɪ m u m,AE N T OH N IH M UW M
antonín,a n t o ɲ iː n,AE N T OH IH N
antrax,a n t r a k s,AE N T R AE K S
antropocentrický,a n t r o p o t͡s ɛ n t r ɪ t͡s k iː,AE N T R OH P OH EH N T R IH K IH
antropocentrismus,a n t r o p o t͡s ɛ n t r ɪ z m u s,AE N T R OH P OH EH N T R IH Z M UW S
antropocén,a n t r o p o t͡s ɛː n,AE N T R OH P OH EH N
antropocénní,a n t r o p o t͡s ɛː ɲ iː,AE N T R OH P OH EH IH
antropolog,a n t r o p o l o k,AE N T R OH P OH L OH K
antropologický,a n t r o p o l o ɡ ɪ t͡s k iː,AE N T R OH P OH L OH G IH K IH
antropologie,a n t r o p o l o ɡ ɪ j ɛ,AE N T R OH P OH L OH G IH Y EH
antropoložka,a n t r o p o l o ʃ k a,AE N T R OH P OH L OH SH K AE
antropomorfismus,a n t r o p o m o r f ɪ z m u s,AE N T R OH P OH M OH R F IH Z M UW S
antropomorfní,a n t r o p o m o r f ɲ iː,AE N T R OH P OH M OH R F IH
antropomorfně,a n t r o p o m o r f ɲ ɛ,AE N T R OH P OH M OH R F EH
antverpan,a n t v ɛ r p a n,AE N T V EH R P AE N
antverpský,a n t v ɛ r p s k iː,AE N T V EH R P S K IH
antverpy,a n t v ɛ r p ɪ,AE N T V EH R P IH
anténa,a n t ɛː n a,AE N T EH N AE
anup,a n u p,AE N UW P
anuška,a n u ʃ k a,AE N UW SH K AE
anál,a n aː l,AE N AE L
anální,a n aː l ɲ iː,AE N AE L IH
anémie,a n ɛː m ɪ j ɛ,AE N EH M IH Y EH
ančovička,a n t͡ʃ o v ɪ t͡ʃ k a,AE N CH OH V IH CH K AE
anžto,a n ʃ t o,AE N SH T OH
aorist,a o r ɪ s t,AE OH R IH S T
aoriste,a o r ɪ s t ɛ,AE OH R IH S T EH
aparát,a p a r aː t,AE P AE R AE T
apatický,a p a t ɪ t͡s k iː,AE P AE T IH K IH
apatyka,a p a t ɪ k a,AE P AE T IH K AE
apač,a p a t͡ʃ,AE P AE CH
apačština,a p a t͡ʃ c ɪ n a,AE P AE CH IH N AE
apelativum,a p ɛ l a t ɪ v u m,AE P EH L AE T IH V UW M
apendicitida,a p ɛ n d ɪ t͡s ɪ t ɪ d a,AE P EH N D IH IH T IH D AE
apendix,a p ɛ n d ɪ k s,AE P EH N D IH K S
apeninský,a p ɛ n ɪ n s k iː,AE P EH N IH N S K IH
aplikační,a p l ɪ k a t͡ʃ ɲ iː,AE P L IH K AE CH IH
aplikovaný,a p l ɪ k o v a n iː,AE P L IH K OH V AE N IH
aplikovat,a p l ɪ k o v a t,AE P L IH K OH V AE T
aplikovatelný,a p l ɪ k o v a t ɛ l n iː,AE P L IH K OH V AE T EH L N IH
apokalypsa,a p o k a l ɪ p s a,AE P OH K AE L IH P S AE
apokopa,a p o k o p a,AE P OH K OH P AE
apolena,a p o l ɛ n a,AE P OH L EH N AE
apolenin,a p o l ɛ ɲ ɪ n,AE P OH L EH IH N
apolenka,a p o l ɛ ŋ k a,AE P OH L EH NG K AE
apolitický,a p o l ɪ t ɪ t͡s k iː,AE P OH L IH T IH K IH
apollón,a p o l oː n,AE P OH L OH N
apollónův,a p o l oː n uː f,AE P OH L OH N UW F
apop,a p o p,AE P OH P
apostrof,a p o s t r o f,AE P OH S T R OH F
apostrofa,a p o s t r o f a,AE P OH S T R OH F AE
apozice,a p o z ɪ t͡s ɛ,AE P OH Z IH EH
apterie,a p t ɛ r ɪ j ɛ,AE P T EH R IH Y EH
ara,a r a,AE R AE
arab,a r a p,AE R AE P
arabský,a r a p s k iː,AE R AE P S K IH
arabák,a r a b aː k,AE R AE B AE K
arabština,a r a p ʃ c ɪ n a,AE R AE P SH IH N AE
aragonský,a r a ɡ o n s k iː,AE R AE G OH N S K IH
aragonština,a r a ɡ o n ʃ c ɪ n a,AE R AE G OH N SH IH N AE
aramejec,a r a m ɛ j ɛ t͡s,AE R AE M EH Y EH
aramejský,a r a m ɛ j s k iː,AE R AE M EH Y S K IH
aramejština,a r a m ɛ j ʃ c ɪ n a,AE R AE M EH Y SH IH N AE
aranžér,a r a n ʒ ɛː r,AE R AE N ZH EH R
arara,a r a r a,AE R AE R AE
archa,a r x a,AE R AE
archaický,a r x a j ɪ t͡s k iː,AE R AE Y IH K IH
archaismus,a r x a j ɪ z m u s,AE R AE Y IH Z M UW S
archeolog,a r x ɛ o l o k,AE R EH OH L OH K
archeologicky,a r x ɛ o l o ɡ ɪ t͡s k ɪ,AE R EH OH L OH G IH K IH
archeologický,a r x ɛ o l o ɡ ɪ t͡s k iː,AE R EH OH L OH G IH K IH
archeologie,a r x ɛ o l o ɡ ɪ ɛ,AE R EH OH L OH G IH EH
archeoložka,a r x ɛ o l o ʃ k a,AE R EH OH L OH SH K AE
archeopteryx,a r x ɛ o p t ɛ r ɪ k s,AE R EH OH P T EH R IH K S
archetyp,a r x ɛ t ɪ p,AE R EH T IH P
archimedovský,a r x ɪ m ɛ d o f s k iː,AE R IH M EH D OH F S K IH
archimédes,a r x ɪ m ɛː d ɛ s,AE R IH M EH D EH S
architektka,a r x ɪ t ɛ k t k a,AE R IH T EH K T K AE
archiv,a r x ɪ f,AE R IH F
archivní,a r x ɪ v ɲ iː,AE R IH V IH
archivovat,a r x ɪ v o v a t,AE R IH V OH V AE T
archivář,a r x ɪ v aː r̝̊,AE R IH V AE R
archivářka,a r x ɪ v aː r̝̊ k a,AE R IH V AE R K AE
archív,a r x iː f,AE R IH F
archívní,a r x iː v ɲ iː,AE R IH V IH
archón,a r x oː n,AE R OH N
arci,a r t͡s ɪ,AE R IH
arcikacíř,a r t͡s ɪ k a t͡s iː r̝̊,AE R IH K AE IH R
arcivévoda,a r t͡s ɪ v ɛː v o d a,AE R IH V EH V OH D AE
arcivévodkyně,a r t͡s ɪ v ɛː v o t k ɪ ɲ ɛ,AE R IH V EH V OH T K IH EH
argentina,a r ɡ ɛ n t ɪ n a,AE R G EH N T IH N AE
argentinec,a r ɡ ɛ n t ɪ n ɛ t͡s,AE R G EH N T IH N EH
argentinka,a r ɡ ɛ n t ɪ ŋ k a,AE R G EH N T IH NG K AE
argentinský,a r ɡ ɛ n t ɪ n s k iː,AE R G EH N T IH N S K IH
argon,a r ɡ o n,AE R G OH N
argument,a r ɡ u m ɛ n t,AE R G UW M EH N T
argumentační,a r ɡ u m ɛ n t a t͡ʃ ɲ iː,AE R G UW M EH N T AE CH IH
argumentovat,a r ɡ u m ɛ n t o v a t,AE R G UW M EH N T OH V AE T
aristokracie,a r ɪ s t o k r a t͡s ɪ j ɛ,AE R IH S T OH K R AE IH Y EH
aristokrat,a r ɪ s t o k r a t,AE R IH S T OH K R AE T
aristokratický,a r ɪ s t o k r a t ɪ t͡s k iː,AE R IH S T OH K R AE T IH K IH
aristokratka,a r ɪ s t o k r a t k a,AE R IH S T OH K R AE T K AE
aristotelik,a r ɪ s t o t ɛ l ɪ k,AE R IH S T OH T EH L IH K
aristotelovec,a r ɪ s t o t ɛ l o v ɛ t͡s,AE R IH S T OH T EH L OH V EH
aristotelés,a r ɪ s t o t ɛ l ɛː s,AE R IH S T OH T EH L EH S
aristotelův,a r ɪ s t o t ɛ l uː f,AE R IH S T OH T EH L UW F
arita,a r ɪ t a,AE R IH T AE
aritmetický,a r ɪ t m ɛ t ɪ t͡s k iː,AE R IH T M EH T IH K IH
aritmetika,a r ɪ t m ɛ t ɪ k a,AE R IH T M EH T IH K AE
arktický,a r k t ɪ t͡s k iː,AE R K T IH K IH
arktida,a r k t ɪ d a,AE R K T IH D AE
arkáda,a r k aː d a,AE R K AE D AE
arkýř,a r k iː r̝̊,AE R K IH R
armara,a r m a r a,AE R M AE R AE
armatol,a r m a t o l,AE R M AE T OH L
armatole,a r m a t o l ɛ,AE R M AE T OH L EH
armáda,a r m aː d a,AE R M AE D AE
armádní,a r m aː d ɲ iː,AE R M AE D IH
armén,a r m ɛː n,AE R M EH N
arménec,a r m ɛː n ɛ t͡s,AE R M EH N EH
arménie,a r m ɛː n ɪ j ɛ,AE R M EH N IH Y EH
arménka,a r m ɛː ŋ k a,AE R M EH NG K AE
arménský,a r m ɛː n s k iː,AE R M EH N S K IH
arménština,a r m ɛː n ʃ c ɪ n a,AE R M EH N SH IH N AE
arnošt,a r n o ʃ t,AE R N OH SH T
arnoštek,a r n o ʃ t ɛ k,AE R N OH SH T EH K
arogantní,a r o ɡ a n t ɲ iː,AE R OH G AE N T IH
aromatický,a r o m a t ɪ t͡s k iː,AE R OH M AE T IH K IH
arsen,a r s ɛ n,AE R S EH N
arteriola,a r t ɛ r ɪ o l a,AE R T EH R IH OH L AE
arteterapie,a r t ɛ t ɛ r a p ɪ j ɛ,AE R T EH T EH R AE P IH Y EH
artikulace,a r t ɪ k u l a t͡s ɛ,AE R T IH K UW L AE EH
artikulovat,a r t ɪ k u l o v a t,AE R T IH K UW L OH V AE T
artur,a r t u r,AE R T UW R
arturek,a r t u r ɛ k,AE R T UW R EH K
arytmie,a r ɪ t m ɪ j ɛ,AE R IH T M IH Y EH
arzen,a r z ɛ n,AE R Z EH N
arzenik,a r z ɛ n ɪ k,AE R Z EH N IH K
arzén,a r z ɛː n,AE R Z EH N
asexualita,a s ɛ k s u a l ɪ t a,AE S EH K S UW AE L IH T AE
asie,aː z ɪ j ɛ,AE Z IH Y EH
asijec,a z ɪ j ɛ t͡s,AE Z IH Y EH
asijský,a z ɪ j s k iː,AE Z IH Y S K IH
asistence,a s ɪ s t ɛ n t͡s ɛ,AE S IH S T EH N EH
asistent,a s ɪ s t ɛ n t,AE S IH S T EH N T
asistentka,a s ɪ s t ɛ n t k a,AE S IH S T EH N T K AE
asistovat,a s ɪ s t o v a t,AE S IH S T OH V AE T
asketa,a s k ɛ t a,AE S K EH T AE
asketický,a s k ɛ t ɪ t͡s k iː,AE S K EH T IH K IH
askeze,a s k ɛ z ɛ,AE S K EH Z EH
asonance,a s o n a n t͡s ɛ,AE S OH N AE N EH
aspik,a s p ɪ k,AE S P IH K
aspoň,a s p o ɲ,AE S P OH
aspík,a s p iː k,AE S P IH K
astra,a s t r a,AE S T R AE
astrild,a s t r̩ ɪ l d,AE S T R IH L D
astrocyt,a s t r o t͡s ɪ t,AE S T R OH IH T
astrofyzik,a s t r o f ɪ z ɪ k,AE S T R OH F IH Z IH K
astrofyzika,a s t r o f ɪ z ɪ k a,AE S T R OH F IH Z IH K AE
astrolog,a s t r o l o k,AE S T R OH L OH K
astrologický,a s t r o l o ɡ ɪ t͡s k iː,AE S T R OH L OH G IH K IH
astrologie,a s t r o l o ɡ ɪ j ɛ,AE S T R OH L OH G IH Y EH
astronaut,a s t r o n a u̯ t,AE S T R OH N AE W T
astronautický,a s t r o n a u̯ c ɪ t͡s k iː,AE S T R OH N AE W IH K IH
astronautika,a s t r o n a u̯ c ɪ k a,AE S T R OH N AE W IH K AE
astronautka,a s t r o n a u̯ t k a,AE S T R OH N AE W T K AE
astronom,a s t r o n o m,AE S T R OH N OH M
astronomický,a s t r o n o m ɪ t͡s k iː,AE S T R OH N OH M IH K IH
astronomie,a s t r o n o m ɪ j ɛ,AE S T R OH N OH M IH Y EH
astronomka,a s t r o n o m k a,AE S T R OH N OH M K AE
astrální,a s t r aː l ɲ iː,AE S T R AE L IH
asymetrický,a s ɪ m ɛ t r ɪ t͡s k iː,AE S IH M EH T R IH K IH
asymetrie,a s ɪ m ɛ t r ɪ j ɛ,AE S IH M EH T R IH Y EH
asymptomatický,a s ɪ m p t o m a t ɪ t͡s k iː,AE S IH M P T OH M AE T IH K IH
asymptota,a s ɪ m p t o t a,AE S IH M P T OH T AE
asymptoticky,a s ɪ m p t o t ɪ t͡s k ɪ,AE S IH M P T OH T IH K IH
asymptotický,a s ɪ m p t o t ɪ t͡s k iː,AE S IH M P T OH T IH K IH
asynchronní,a s ɪ n x r o ɲ iː,AE S IH N R OH IH
asynchronně,a s ɪ n x r o ɲ ɛ,AE S IH N R OH EH
asyndeton,a s ɪ n d ɛ t o n,AE S IH N D EH T OH N
asyriolog,a s ɪ r ɪ o l o k,AE S IH R IH OH L OH K
asyriologie,a s ɪ r ɪ o l o ɡ ɪ ɛ,AE S IH R IH OH L OH G IH EH
ataka,a t a k a,AE T AE K AE
atavismus,a t a v ɪ z m u s,AE T AE V IH Z M UW S
ateista,a t ɛ ɪ s t a,AE T EH IH S T AE
ateistka,a t ɛ ɪ s t k a,AE T EH IH S T K AE
atentát,a t ɛ n t aː t,AE T EH N T AE T
atentátník,a t ɛ n t aː t ɲ iː k,AE T EH N T AE T IH K
atlantický,a t l a n t ɪ t͡s k iː,AE T L AE N T IH K IH
atlantida,a t l a n t iː d a,AE T L AE N T IH D AE
atlantida,a t l a n t ɪ d a,AE T L AE N T IH D AE
atlantik,a t l a n t ɪ k,AE T L AE N T IH K
atlantský,a t l a n t s k iː,AE T L AE N T S K IH
atlas,a t l a s,AE T L AE S
atletický,a t l ɛ t ɪ t͡s k iː,AE T L EH T IH K IH
atletika,a t l ɛ t ɪ k a,AE T L EH T IH K AE
atletka,a t l ɛ t k a,AE T L EH T K AE
atmosféra,a t m o s f ɛː r a,AE T M OH S F EH R AE
atmosférický,a t m o s f ɛː r ɪ t͡s k iː,AE T M OH S F EH R IH K IH
atom,a t o m,AE T OH M
atomický,a t o m ɪ t͡s k iː,AE T OH M IH K IH
atomový,a t o m o v iː,AE T OH M OH V IH
atopický,a t o p ɪ t͡s k iː,AE T OH P IH K IH
atopie,a t o p ɪ j ɛ,AE T OH P IH Y EH
atrakce,a t r a k t͡s ɛ,AE T R AE K EH
atraktivní,a t r a k t ɪ v ɲ iː,AE T R AE K T IH V IH
atraktor,a t r a k t o r,AE T R AE K T OH R
atribut,a t r ɪ b u t,AE T R IH B UW T
atrofie,a t r o f ɪ ɛ,AE T R OH F IH EH
atrofovat,a t r o f o v a t,AE T R OH F OH V AE T
aténský,a t ɛː n s k iː,AE T EH N S K IH
atény,a t ɛː n ɪ,AE T EH N IH
atéňan,a t ɛː ɲ a n,AE T EH AE N
augmentativum,a u̯ ɡ m ɛ n t a t ɪ v u m,AE W G M EH N T AE T IH V UW M
augustýn,a u̯ ɡ u s t iː n,AE W G UW S T IH N
aukce,a u̯ k t͡s ɛ,AE W K EH
aukční,a u̯ k t͡ʃ ɲ iː,AE W K CH IH
australan,a u̯ s t r a l a n,AE W S T R AE L AE N
australanka,a u̯ s t r a l a ŋ k a,AE W S T R AE L AE NG K AE
australský,a u̯ s t r a l s k iː,AE W S T R AE L S K IH
austrie,a u̯ s t r ɪ ɛ,AE W S T R IH EH
austrálie,a u̯ s t r aː l ɪ j ɛ,AE W S T R AE L IH Y EH
autenticita,a u̯ t ɛ n t ɪ t͡s ɪ t a,AE W T EH N T IH IH T AE
autentický,a u̯ t ɛ n t ɪ t͡s k iː,AE W T EH N T IH K IH
auto,a u̯ t o,AE W T OH
autobusák,a u̯ t o b u s aː k,AE W T OH B UW S AE K
autohavárie,a u̯ t o ɦ a v aː r ɪ j ɛ,AE W T OH AE V AE R IH Y EH
autokracie,a u̯ t o k r a t͡s ɪ j ɛ,AE W T OH K R AE IH Y EH
automat,a u̯ t o m a t,AE W T OH M AE T
automaticky,a u̯ t o m a t ɪ t͡s k ɪ,AE W T OH M AE T IH K IH
automatizace,a u̯ t o m a t ɪ z a t͡s ɛ,AE W T OH M AE T IH Z AE EH
automatizovat,a u̯ t o m a t ɪ z o v a t,AE W T OH M AE T IH Z OH V AE T
automechanik,a u̯ t o m ɛ x a n ɪ k,AE W T OH M EH AE N IH K
autonomie,a u̯ t o n o m ɪ j ɛ,AE W T OH N OH M IH Y EH
autonomní,a u̯ t o n o m ɲ iː,AE W T OH N OH M IH
autonomně,a u̯ t o n o m ɲ ɛ,AE W T OH N OH M EH
autor,a u̯ t o r,AE W T OH R
autoreference,a u̯ t o r ɛ f ɛ r ɛ n t͡s ɛ,AE W T OH R EH F EH R EH N EH
autoreferenční,a u̯ t o r ɛ f ɛ r ɛ n t͡ʃ ɲ iː,AE W T OH R EH F EH R EH N CH IH
autorita,a u̯ t o r ɪ t a,AE W T OH R IH T AE
autoritativní,a u̯ t o r ɪ t a t ɪ v ɲ iː,AE W T OH R IH T AE T IH V IH
autoritativně,a u̯ t o r ɪ t a t ɪ v ɲ ɛ,AE W T OH R IH T AE T IH V EH
autoritář,a u̯ t o r ɪ t aː r̝̊,AE W T OH R IH T AE R
autoritářský,a u̯ t o r ɪ t aː r̝̊ s k iː,AE W T OH R IH T AE R S K IH
autoritářství,a u̯ t o r ɪ t aː r̝̊ s t v iː,AE W T OH R IH T AE R S T V IH
autorka,a u̯ t o r k a,AE W T OH R K AE
autorství,a u̯ t o r s t v iː,AE W T OH R S T V IH
autorčin,a u̯ t o r t͡ʃ ɪ n,AE W T OH R CH IH N
autorův,a u̯ t o r uː f,AE W T OH R UW F
autíčko,a u̯ c iː t͡ʃ k o,AE W IH CH K OH
avarština,a v a r ʃ c ɪ n a,AE V AE R SH IH N AE
averze,a v ɛ r z ɛ,AE V EH R Z EH
avizovat,a v ɪ z o v a t,AE V IH Z OH V AE T
avšak,a f ʃ a k,AE F SH AE K
axon,a k s o n,AE K S OH N
azalka,a z a l k a,AE Z AE L K AE
azbest,a z b ɛ s t,AE Z B EH S T
azbestový,a z b ɛ s t o v iː,AE Z B EH S T OH V IH
azory,a z o r ɪ,AE Z OH R IH
aztécký,a s t ɛː t͡s k iː,AE S T EH K IH
azték,a s t ɛː k,AE S T EH K
aztéčtina,a s t ɛː t͡ʃ c ɪ n a,AE S T EH CH IH N AE
azurová,a z u r o v aː,AE Z UW R OH V AE
azurový,a z u r o v iː,AE Z UW R OH V IH
ačkoli,a t͡ʃ k o l ɪ,AE CH K OH L IH
ačkoliv,a t͡ʃ k o l ɪ f,AE CH K OH L IH F
ašchabad,a ʃ x a b a t,AE SH AE B AE T
aška,a ʃ k a,AE SH K AE
ať,a c,AE
ažaž,a ʒ a ʃ,AE ZH AE SH
babice,b a b ɪ t͡s ɛ,B AE B IH EH
babizna,b a b ɪ z n a,B AE B IH Z N AE
babiččin,b a b ɪ t͡ʃ t͡ʃ ɪ n,B AE B IH CH CH IH N
babka,b a p k a,B AE P K AE
babočka,b a b o t͡ʃ k a,B AE B OH CH K AE
babylon,b a b ɪ l o n,B AE B IH L OH N
babylonský,b a b ɪ l o n s k iː,B AE B IH L OH N S K IH
babyloňan,b a b ɪ l o ɲ a n,B AE B IH L OH AE N
babylón,b a b ɪ l oː n,B AE B IH L OH N
babylónský,b a b ɪ l oː n s k iː,B AE B IH L OH N S K IH
babylónština,b a b ɪ l oː n ʃ c ɪ n a,B AE B IH L OH N SH IH N AE
babylóňan,b a b ɪ l oː ɲ a n,B AE B IH L OH AE N
babátko,b a b aː t k o,B AE B AE T K OH
babí,b a b iː,B AE B IH
bachař,b a x a r̝̊,B AE AE R
bachor,b a x o r,B AE OH R
bachráč,b a x r aː t͡ʃ,B AE R AE CH
bachyně,b a x ɪ ɲ ɛ,B AE IH EH
bachův,b a x uː f,B AE UW F
bacil,b a t͡s ɪ l,B AE IH L
back,b ɛ k,B EH K
backem,b ɛ k ɛ m,B EH K EH M
baculatý,b a t͡s u l a t iː,B AE UW L AE T IH
badatel,b a d a t ɛ l,B AE D AE T EH L
badatelka,b a d a t ɛ l k a,B AE D AE T EH L K AE
baf,b a f,B AE F
bafuňář,b a f u ɲ aː r̝̊,B AE F UW AE R
bagrovat,b a ɡ r o v a t,B AE G R OH V AE T
bahen,b a ɦ ɛ n,B AE EH N
bahenní,b a ɦ ɛ ɲ iː,B AE EH IH
bahna,b a ɦ n a,B AE N AE
bahnem,b a ɦ n ɛ m,B AE N EH M
bahnu,b a ɦ n u,B AE N UW
bahně,b a ɦ ɲ ɛ,B AE EH
bahrajn,b a ɦ r a j n,B AE R AE Y N
